subj,session,trial,rt,object_response,category,condition,imagename
subject-05,1,1,0.881111860275269,bird,cat,0.35,0000_nse_s05_0.35_cat_10_n02123045_13192.JPEG
subject-05,1,2,0.471256017684937,boat,boat,0.03,0001_nse_s05_0.03_boat_10_n03662601_7271.JPEG
subject-05,1,3,0.647495031356812,chair,chair,0.03,0002_nse_s05_0.03_chair_10_n02791124_5908.JPEG
subject-05,1,4,0.706286191940308,boat,boat,0.20,0003_nse_s05_0.20_boat_10_n02951358_12218.JPEG
subject-05,1,5,0.720324039459229,airplane,airplane,0.00,0004_nse_s05_0.00_airplane_10_n02690373_10399.JPEG
subject-05,1,6,0.764498949050903,bicycle,dog,0.90,0005_nse_s05_0.90_dog_10_n02105641_10666.JPEG
subject-05,1,7,0.402834892272949,boat,dog,0.90,0006_nse_s05_0.90_dog_10_n02091831_4811.JPEG
subject-05,1,8,0.669289827346802,boat,boat,0.20,0007_nse_s05_0.20_boat_10_n02951358_1470.JPEG
subject-05,1,9,1.01385617256165,truck,truck,0.05,0008_nse_s05_0.05_truck_10_n03417042_7444.JPEG
subject-05,1,10,0.491729974746704,car,truck,0.60,0009_nse_s05_0.60_truck_10_n03796401_14203.JPEG
subject-05,1,11,1.14399313926697,cat,cat,0.00,0010_nse_s05_0.00_cat_10_n02124075_15658.JPEG
subject-05,1,12,0.582780838012695,boat,elephant,0.60,0011_nse_s05_0.60_elephant_10_n02504013_19419.JPEG
subject-05,1,13,0.477097988128662,clock,cat,0.60,0012_nse_s05_0.60_cat_10_n02125311_58059.JPEG
subject-05,1,14,0.591125011444092,clock,clock,0.05,0013_nse_s05_0.05_clock_10_n02708093_6628.JPEG
subject-05,1,15,1.49606609344482,truck,truck,0.03,0014_nse_s05_0.03_truck_10_n03417042_303.JPEG
subject-05,1,16,0.817770004272461,car,car,0.05,0015_nse_s05_0.05_car_10_n02814533_58462.JPEG
subject-05,1,17,0.646589040756226,bird,bird,0.10,0016_nse_s05_0.10_bird_10_n01558993_2024.JPEG
subject-05,1,18,0.722391843795776,airplane,airplane,0.35,0017_nse_s05_0.35_airplane_10_n02690373_8967.JPEG
subject-05,1,19,1.03170990943909,oven,bottle,0.90,0018_nse_s05_0.90_bottle_10_n04560804_6259.JPEG
subject-05,1,20,0.661927938461304,cat,bear,0.00,0019_nse_s05_0.00_bear_10_n02134418_3900.JPEG
subject-05,1,21,0.567748069763184,oven,truck,0.90,0020_nse_s05_0.90_truck_10_n03417042_3404.JPEG
subject-05,1,22,0.716670989990234,bear,bicycle,0.90,0021_nse_s05_0.90_bicycle_10_n02835271_3570.JPEG
subject-05,1,23,0.509046077728271,bottle,bird,0.90,0022_nse_s05_0.90_bird_10_n01537544_1666.JPEG
subject-05,1,24,1.20607304573059,dog,cat,0.10,0023_nse_s05_0.10_cat_10_n02123597_11915.JPEG
subject-05,1,25,0.590293169021606,car,bottle,0.60,0024_nse_s05_0.60_bottle_10_n04591713_3562.JPEG
subject-05,1,26,1.21915817260742,truck,truck,0.00,0025_nse_s05_0.00_truck_10_n03417042_9194.JPEG
subject-05,1,27,0.788693189620972,bicycle,bicycle,0.35,0026_nse_s05_0.35_bicycle_10_n03792782_22669.JPEG
subject-05,1,28,0.948495149612427,truck,truck,0.00,0027_nse_s05_0.00_truck_10_n03417042_2633.JPEG
subject-05,1,29,0.856917858123779,car,keyboard,0.20,0028_nse_s05_0.20_keyboard_10_n03085013_21049.JPEG
subject-05,1,30,0.709504127502441,oven,bird,0.60,0029_nse_s05_0.60_bird_10_n01829413_8401.JPEG
subject-05,1,31,0.777875900268555,elephant,clock,0.35,0030_nse_s05_0.35_clock_10_n04548280_8447.JPEG
subject-05,1,32,0.910325050354004,chair,knife,0.10,0031_nse_s05_0.10_knife_10_n03041632_33268.JPEG
subject-05,1,33,0.779016017913818,car,car,0.10,0032_nse_s05_0.10_car_10_n02814533_49890.JPEG
subject-05,1,34,1.17717885971069,dog,bear,0.10,0033_nse_s05_0.10_bear_10_n02134418_19487.JPEG
subject-05,1,35,0.601816892623901,cat,car,0.90,0034_nse_s05_0.90_car_10_n02814533_11762.JPEG
subject-05,1,36,0.716585874557495,chair,chair,0.10,0035_nse_s05_0.10_chair_10_n04099969_16296.JPEG
subject-05,1,37,0.723170042037964,elephant,elephant,0.03,0036_nse_s05_0.03_elephant_10_n02504013_1121.JPEG
subject-05,1,38,0.526501893997192,boat,bottle,0.60,0037_nse_s05_0.60_bottle_10_n04557648_10746.JPEG
subject-05,1,39,0.811175107955933,oven,oven,0.00,0038_nse_s05_0.00_oven_10_n04111531_7067.JPEG
subject-05,1,40,0.834205865859985,bicycle,bicycle,0.60,0039_nse_s05_0.60_bicycle_10_n02835271_24.JPEG
subject-05,1,41,1.11695003509521,elephant,elephant,0.00,0040_nse_s05_0.00_elephant_10_n02504013_17337.JPEG
subject-05,1,42,1.09921598434448,dog,dog,0.00,0041_nse_s05_0.00_dog_10_n02105162_10076.JPEG
subject-05,1,43,0.730052947998047,cat,knife,0.60,0042_nse_s05_0.60_knife_10_n03041632_48816.JPEG
subject-05,1,44,0.940644025802612,elephant,bottle,0.35,0043_nse_s05_0.35_bottle_10_n02823428_2463.JPEG
subject-05,1,45,0.693282842636108,car,keyboard,0.35,0044_nse_s05_0.35_keyboard_10_n03085013_15432.JPEG
subject-05,1,46,0.583226919174194,bear,truck,0.90,0045_nse_s05_0.90_truck_10_n04467665_1220.JPEG
subject-05,1,47,0.7238450050354,clock,bear,0.35,0046_nse_s05_0.35_bear_10_n02134084_8684.JPEG
subject-05,1,48,0.784390926361084,airplane,airplane,0.03,0047_nse_s05_0.03_airplane_10_n02690373_17307.JPEG
subject-05,1,49,1.02865600585938,boat,cat,0.10,0048_nse_s05_0.10_cat_10_n02125311_22186.JPEG
subject-05,1,50,0.910183191299438,dog,boat,0.60,0049_nse_s05_0.60_boat_10_n04612504_4217.JPEG
subject-05,1,51,0.754858016967773,airplane,airplane,0.10,0050_nse_s05_0.10_airplane_10_n02690373_1769.JPEG
subject-05,1,52,0.723173856735229,cat,truck,0.90,0051_nse_s05_0.90_truck_10_n03417042_634.JPEG
subject-05,1,53,0.723324060440063,airplane,airplane,0.10,0052_nse_s05_0.10_airplane_10_n02690373_4495.JPEG
subject-05,1,54,0.859980821609497,oven,oven,0.05,0053_nse_s05_0.05_oven_10_n04111531_2770.JPEG
subject-05,1,55,0.865742921829224,bear,bear,0.20,0054_nse_s05_0.20_bear_10_n02133161_9643.JPEG
subject-05,1,56,0.584837913513184,boat,boat,0.60,0055_nse_s05_0.60_boat_10_n02951358_12032.JPEG
subject-05,1,57,1.09650492668152,keyboard,keyboard,0.60,0056_nse_s05_0.60_keyboard_10_n03085013_15125.JPEG
subject-05,1,58,0.656907081604004,clock,bear,0.60,0057_nse_s05_0.60_bear_10_n02132136_495.JPEG
subject-05,1,59,0.643411874771118,oven,oven,0.35,0058_nse_s05_0.35_oven_10_n04111531_12147.JPEG
subject-05,1,60,0.61194109916687,cat,chair,0.20,0059_nse_s05_0.20_chair_10_n02791124_2375.JPEG
subject-05,1,61,0.693727970123291,bear,chair,0.90,0060_nse_s05_0.90_chair_10_n04429376_9121.JPEG
subject-05,1,62,0.709882020950317,keyboard,knife,0.35,0061_nse_s05_0.35_knife_10_n03041632_9580.JPEG
subject-05,1,63,0.73011302947998,chair,chair,0.03,0062_nse_s05_0.03_chair_10_n04099969_21883.JPEG
subject-05,1,64,0.565613985061646,cat,dog,0.10,0063_nse_s05_0.10_dog_10_n02105251_3195.JPEG
subject-05,1,65,0.633787870407104,cat,cat,0.03,0064_nse_s05_0.03_cat_10_n02125311_45976.JPEG
subject-05,1,66,0.662115097045898,boat,dog,0.20,0065_nse_s05_0.20_dog_10_n02091134_7144.JPEG
subject-05,1,67,0.711851835250854,bear,bottle,0.60,0066_nse_s05_0.60_bottle_10_n04560804_1703.JPEG
subject-05,1,68,0.806704998016357,clock,oven,0.90,0067_nse_s05_0.90_oven_10_n04111531_5776.JPEG
subject-05,1,69,0.912780046463013,elephant,elephant,0.00,0068_nse_s05_0.00_elephant_10_n02504458_5824.JPEG
subject-05,1,70,1.48470401763916,bird,bird,0.03,0069_nse_s05_0.03_bird_10_n01537544_3524.JPEG
subject-05,1,71,1.47396492958069,car,car,0.10,0070_nse_s05_0.10_car_10_n03100240_11428.JPEG
subject-05,1,72,0.988176107406616,elephant,elephant,0.05,0071_nse_s05_0.05_elephant_10_n02504013_3028.JPEG
subject-05,1,73,0.938107967376709,chair,elephant,0.20,0072_nse_s05_0.20_elephant_10_n02504458_6696.JPEG
subject-05,1,74,0.672599077224731,keyboard,keyboard,0.20,0073_nse_s05_0.20_keyboard_10_n04505470_5009.JPEG
subject-05,1,75,0.562880992889404,boat,bottle,0.60,0074_nse_s05_0.60_bottle_10_n04579145_164.JPEG
subject-05,1,76,1.17490601539612,dog,dog,0.10,0075_nse_s05_0.10_dog_10_n02107574_5816.JPEG
subject-05,1,77,0.781323194503784,elephant,elephant,0.03,0076_nse_s05_0.03_elephant_10_n02504458_5697.JPEG
subject-05,1,78,0.755328178405762,bear,cat,0.90,0077_nse_s05_0.90_cat_10_n02123394_141.JPEG
subject-05,1,79,1.50045680999756,dog,dog,0.05,0078_nse_s05_0.05_dog_10_n02109047_8106.JPEG
subject-05,1,80,0.91220498085022,elephant,bear,0.35,0079_nse_s05_0.35_bear_10_n02134084_8623.JPEG
subject-05,1,81,0.580341100692749,boat,boat,0.35,0080_nse_s05_0.35_boat_10_n03344393_1731.JPEG
subject-05,1,82,0.596430063247681,oven,cat,0.60,0081_nse_s05_0.60_cat_10_n02123045_10645.JPEG
subject-05,1,83,0.640548944473267,clock,clock,0.00,0082_nse_s05_0.00_clock_10_n03196217_1168.JPEG
subject-05,1,84,0.76282787322998,boat,bottle,0.90,0083_nse_s05_0.90_bottle_10_n02823428_7034.JPEG
subject-05,1,85,1.21707487106323,airplane,airplane,0.20,0084_nse_s05_0.20_airplane_10_n02690373_1381.JPEG
subject-05,1,86,1.23947691917419,cat,bear,0.03,0085_nse_s05_0.03_bear_10_n02134084_3755.JPEG
subject-05,1,87,0.584248065948486,oven,bird,0.90,0086_nse_s05_0.90_bird_10_n02002556_1364.JPEG
subject-05,1,88,0.464415073394775,boat,clock,0.60,0087_nse_s05_0.60_clock_10_n03196217_3645.JPEG
subject-05,1,89,0.722974061965942,elephant,elephant,0.35,0088_nse_s05_0.35_elephant_10_n02504458_5289.JPEG
subject-05,1,90,1.50034689903259,cat,cat,0.10,0089_nse_s05_0.10_cat_10_n02123394_384.JPEG
subject-05,1,91,1.01381683349609,cat,bird,0.20,0090_nse_s05_0.20_bird_10_n01514859_10666.JPEG
subject-05,1,92,0.652189970016479,boat,boat,0.00,0091_nse_s05_0.00_boat_10_n03344393_1016.JPEG
subject-05,1,93,1.0259108543396,dog,bird,0.05,0092_nse_s05_0.05_bird_10_n01558993_1081.JPEG
subject-05,1,94,0.803762197494507,boat,boat,0.10,0093_nse_s05_0.10_boat_10_n03662601_4451.JPEG
subject-05,1,95,0.831652879714966,bear,bear,0.10,0094_nse_s05_0.10_bear_10_n02132136_5193.JPEG
subject-05,1,96,0.90562891960144,bear,bear,0.10,0095_nse_s05_0.10_bear_10_n02133161_4957.JPEG
subject-05,1,97,0.934159994125366,airplane,airplane,0.03,0096_nse_s05_0.03_airplane_10_n02690373_4814.JPEG
subject-05,1,98,NaN,na,dog,0.10,0097_nse_s05_0.10_dog_10_n02086079_43180.JPEG
subject-05,1,99,0.69048810005188,clock,clock,0.20,0098_nse_s05_0.20_clock_10_n02708093_751.JPEG
subject-05,1,100,1.34334683418274,truck,truck,0.03,0099_nse_s05_0.03_truck_10_n03796401_478.JPEG
subject-05,1,101,0.940885782241821,clock,clock,0.10,0100_nse_s05_0.10_clock_10_n02708093_6743.JPEG
subject-05,1,102,0.785514831542969,boat,clock,0.05,0101_nse_s05_0.05_clock_10_n03196217_5300.JPEG
subject-05,1,103,1.06038093566895,bird,cat,0.00,0102_nse_s05_0.00_cat_10_n02123597_9668.JPEG
subject-05,1,104,1.15803217887878,oven,clock,0.10,0103_nse_s05_0.10_clock_10_n02708093_821.JPEG
subject-05,1,105,0.586607933044434,boat,boat,0.03,0104_nse_s05_0.03_boat_10_n02951358_15174.JPEG
subject-05,1,106,1.02230286598206,oven,oven,0.05,0105_nse_s05_0.05_oven_10_n04111531_7764.JPEG
subject-05,1,107,0.645173072814941,clock,clock,0.10,0106_nse_s05_0.10_clock_10_n02708093_3702.JPEG
subject-05,1,108,0.611232995986938,cat,bird,0.60,0107_nse_s05_0.60_bird_10_n02007558_2962.JPEG
subject-05,1,109,0.67319393157959,boat,bicycle,0.60,0108_nse_s05_0.60_bicycle_10_n02835271_6157.JPEG
subject-05,1,110,0.60102105140686,clock,chair,0.60,0109_nse_s05_0.60_chair_10_n02791124_2369.JPEG
subject-05,1,111,0.722656965255737,bicycle,oven,0.90,0110_nse_s05_0.90_oven_10_n04111531_10664.JPEG
subject-05,1,112,0.763230085372925,elephant,elephant,0.35,0111_nse_s05_0.35_elephant_10_n02504013_18217.JPEG
subject-05,1,113,0.767135858535767,airplane,boat,0.10,0112_nse_s05_0.10_boat_10_n03662601_36741.JPEG
subject-05,1,114,0.892691135406494,oven,cat,0.20,0113_nse_s05_0.20_cat_10_n02123394_578.JPEG
subject-05,1,115,1.2610170841217,airplane,airplane,0.03,0114_nse_s05_0.03_airplane_10_n02690373_5032.JPEG
subject-05,1,116,NaN,na,bird,0.03,0115_nse_s05_0.03_bird_10_n02007558_10368.JPEG
subject-05,1,117,0.744245052337646,airplane,airplane,0.10,0116_nse_s05_0.10_airplane_10_n02690373_9760.JPEG
subject-05,1,118,NaN,na,oven,0.90,0117_nse_s05_0.90_oven_10_n04111531_4998.JPEG
subject-05,1,119,1.23519992828369,dog,dog,0.03,0118_nse_s05_0.03_dog_10_n02108422_290.JPEG
subject-05,1,120,0.833847999572754,airplane,airplane,0.05,0119_nse_s05_0.05_airplane_10_n02690373_6534.JPEG
subject-05,1,121,0.702633142471313,boat,dog,0.35,0120_nse_s05_0.35_dog_10_n02102040_1148.JPEG
subject-05,1,122,0.667144060134888,oven,bird,0.35,0121_nse_s05_0.35_bird_10_n01820546_177.JPEG
subject-05,1,123,0.611663818359375,clock,car,0.60,0122_nse_s05_0.60_car_10_n02814533_77779.JPEG
subject-05,1,124,1.02951812744141,bear,truck,0.35,0123_nse_s05_0.35_truck_10_n03417042_8996.JPEG
subject-05,1,125,0.789891004562378,bicycle,bicycle,0.00,0124_nse_s05_0.00_bicycle_10_n02835271_12237.JPEG
subject-05,1,126,0.717658042907715,bottle,cat,0.90,0125_nse_s05_0.90_cat_10_n02123159_6320.JPEG
subject-05,1,127,0.746291875839233,bicycle,bicycle,0.35,0126_nse_s05_0.35_bicycle_10_n02835271_1536.JPEG
subject-05,1,128,0.952508926391602,dog,bear,0.00,0127_nse_s05_0.00_bear_10_n02133161_13314.JPEG
subject-05,1,129,0.864259958267212,elephant,elephant,0.00,0128_nse_s05_0.00_elephant_10_n02504013_8002.JPEG
subject-05,1,130,NaN,na,clock,0.90,0129_nse_s05_0.90_clock_10_n02708093_1665.JPEG
subject-05,1,131,1.50041198730469,bottle,bottle,0.00,0130_nse_s05_0.00_bottle_10_n02823428_6186.JPEG
subject-05,1,132,0.865015029907227,bird,bird,0.20,0131_nse_s05_0.20_bird_10_n01855672_9553.JPEG
subject-05,1,133,NaN,na,keyboard,0.10,0132_nse_s05_0.10_keyboard_10_n04505470_10337.JPEG
subject-05,1,134,0.877559185028076,cat,cat,0.03,0133_nse_s05_0.03_cat_10_n02124075_5273.JPEG
subject-05,1,135,0.746714115142822,cat,bear,0.20,0134_nse_s05_0.20_bear_10_n02134084_6561.JPEG
subject-05,1,136,0.474134922027588,boat,oven,0.20,0135_nse_s05_0.20_oven_10_n04111531_3911.JPEG
subject-05,1,137,0.485590934753418,clock,truck,0.60,0136_nse_s05_0.60_truck_10_n03796401_8037.JPEG
subject-05,1,138,0.797954082489014,airplane,airplane,0.10,0137_nse_s05_0.10_airplane_10_n02690373_4175.JPEG
subject-05,1,139,0.771836042404175,oven,dog,0.35,0138_nse_s05_0.35_dog_10_n02095570_7361.JPEG
subject-05,1,140,0.850702047348022,boat,boat,0.10,0139_nse_s05_0.10_boat_10_n03662601_11358.JPEG
subject-05,1,141,1.38692688941956,cat,bicycle,0.00,0140_nse_s05_0.00_bicycle_10_n03792782_18424.JPEG
subject-05,1,142,1.05590486526489,car,car,0.00,0141_nse_s05_0.00_car_10_n04285008_10442.JPEG
subject-05,1,143,1.40635108947754,boat,boat,0.05,0142_nse_s05_0.05_boat_10_n03344393_5350.JPEG
subject-05,1,144,0.636888027191162,boat,airplane,0.35,0143_nse_s05_0.35_airplane_10_n02690373_10061.JPEG
subject-05,1,145,0.613716125488281,clock,chair,0.05,0144_nse_s05_0.05_chair_10_n04429376_10546.JPEG
subject-05,1,146,0.750241041183472,boat,boat,0.03,0145_nse_s05_0.03_boat_10_n02951358_20960.JPEG
subject-05,1,147,1.40087294578552,cat,oven,0.60,0146_nse_s05_0.60_oven_10_n04111531_10403.JPEG
subject-05,1,148,1.24520111083984,cat,cat,0.35,0147_nse_s05_0.35_cat_10_n02123597_19450.JPEG
subject-05,1,149,0.629193067550659,cat,cat,0.05,0148_nse_s05_0.05_cat_10_n02123159_8118.JPEG
subject-05,1,150,1.13409185409546,bear,bear,0.05,0149_nse_s05_0.05_bear_10_n02133161_1084.JPEG
subject-05,1,151,0.777194976806641,truck,truck,0.10,0150_nse_s05_0.10_truck_10_n03417042_7005.JPEG
subject-05,1,152,0.875932216644287,bottle,bottle,0.03,0151_nse_s05_0.03_bottle_10_n03937543_3725.JPEG
subject-05,1,153,0.874429941177368,bear,bear,0.10,0152_nse_s05_0.10_bear_10_n02132136_24233.JPEG
subject-05,1,154,1.02830195426941,truck,truck,0.10,0153_nse_s05_0.10_truck_10_n03417042_8348.JPEG
subject-05,1,155,NaN,na,knife,0.03,0154_nse_s05_0.03_knife_10_n03041632_24998.JPEG
subject-05,1,156,0.503190040588379,cat,elephant,0.10,0155_nse_s05_0.10_elephant_10_n02504458_9876.JPEG
subject-05,1,157,0.961825847625732,knife,knife,0.00,0156_nse_s05_0.00_knife_10_n03041632_49513.JPEG
subject-05,1,158,1.136559009552,elephant,elephant,0.60,0157_nse_s05_0.60_elephant_10_n02504013_10149.JPEG
subject-05,1,159,1.18096613883972,bottle,bottle,0.03,0158_nse_s05_0.03_bottle_10_n03983396_2643.JPEG
subject-05,1,160,0.981030941009521,dog,dog,0.10,0159_nse_s05_0.10_dog_10_n02110185_6081.JPEG
subject-05,1,161,0.941107988357544,oven,truck,0.00,0160_nse_s05_0.00_truck_10_n03796401_29465.JPEG
subject-05,1,162,1.34534311294556,boat,dog,0.90,0161_nse_s05_0.90_dog_10_n02098286_1036.JPEG
subject-05,1,163,0.672359943389893,bear,bird,0.90,0162_nse_s05_0.90_bird_10_n02033041_1640.JPEG
subject-05,1,164,1.16261196136475,elephant,elephant,0.10,0163_nse_s05_0.10_elephant_10_n02504458_6670.JPEG
subject-05,1,165,NaN,na,knife,0.05,0164_nse_s05_0.05_knife_10_n03041632_28202.JPEG
subject-05,1,166,0.865383863449097,elephant,elephant,0.05,0165_nse_s05_0.05_elephant_10_n02504458_6163.JPEG
subject-05,1,167,1.4909839630127,clock,clock,0.10,0166_nse_s05_0.10_clock_10_n02708093_6597.JPEG
subject-05,1,168,0.745648860931396,bear,bear,0.03,0167_nse_s05_0.03_bear_10_n02132136_31909.JPEG
subject-05,1,169,0.88264799118042,dog,dog,0.00,0168_nse_s05_0.00_dog_10_n02093428_1745.JPEG
subject-05,1,170,1.14100193977356,cat,chair,0.03,0169_nse_s05_0.03_chair_10_n03376595_8228.JPEG
subject-05,1,171,1.18510103225708,keyboard,keyboard,0.03,0170_nse_s05_0.03_keyboard_10_n04505470_264.JPEG
subject-05,1,172,NaN,na,chair,0.05,0171_nse_s05_0.05_chair_10_n02791124_1140.JPEG
subject-05,1,173,1.44746017456055,clock,clock,0.60,0172_nse_s05_0.60_clock_10_n04548280_4686.JPEG
subject-05,1,174,1.15371203422546,bird,cat,0.90,0173_nse_s05_0.90_cat_10_n02124075_8950.JPEG
subject-05,1,175,0.64306902885437,boat,boat,0.20,0174_nse_s05_0.20_boat_10_n03662601_2285.JPEG
subject-05,1,176,1.25530409812927,bird,cat,0.03,0175_nse_s05_0.03_cat_10_n02123597_8247.JPEG
subject-05,1,177,0.783726930618286,boat,bird,0.90,0176_nse_s05_0.90_bird_10_n01534433_15215.JPEG
subject-05,1,178,0.640597105026245,bear,bird,0.90,0177_nse_s05_0.90_bird_10_n01798484_7763.JPEG
