subj,session,trial,rt,object_response,category,condition,imagename
subject-06,1,1,0.999351024627686,boat,boat,0.03,0000_nse_s06_0.03_boat_10_n02951358_13240.JPEG
subject-06,1,2,0.934958934783936,bird,boat,0.60,0001_nse_s06_0.60_boat_10_n03662601_8778.JPEG
subject-06,1,3,0.597440958023071,airplane,airplane,0.35,0002_nse_s06_0.35_airplane_10_n02690373_10309.JPEG
subject-06,1,4,0.598180055618286,bicycle,bicycle,0.10,0003_nse_s06_0.10_bicycle_10_n02835271_393.JPEG
subject-06,1,5,1.09487986564636,dog,bottle,0.35,0004_nse_s06_0.35_bottle_10_n04557648_3104.JPEG
subject-06,1,6,0.556768894195557,knife,knife,0.00,0005_nse_s06_0.00_knife_10_n03041632_7064.JPEG
subject-06,1,7,0.719689130783081,oven,chair,0.90,0006_nse_s06_0.90_chair_10_n04429376_15286.JPEG
subject-06,1,8,1.44214391708374,elephant,bicycle,0.20,0007_nse_s06_0.20_bicycle_10_n03792782_13110.JPEG
subject-06,1,9,0.663471937179565,cat,oven,0.10,0008_nse_s06_0.10_oven_10_n04111531_2133.JPEG
subject-06,1,10,0.795650959014893,car,bicycle,0.90,0009_nse_s06_0.90_bicycle_10_n02835271_12945.JPEG
subject-06,1,11,1.01712393760681,clock,knife,0.10,0010_nse_s06_0.10_knife_10_n03041632_80317.JPEG
subject-06,1,12,0.541741132736206,chair,chair,0.05,0011_nse_s06_0.05_chair_10_n03376595_9838.JPEG
subject-06,1,13,0.69355583190918,cat,airplane,0.90,0012_nse_s06_0.90_airplane_10_n02690373_1021.JPEG
subject-06,1,14,0.618152856826782,bear,truck,0.90,0013_nse_s06_0.90_truck_10_n04467665_24566.JPEG
subject-06,1,15,0.594328165054321,airplane,airplane,0.05,0014_nse_s06_0.05_airplane_10_n02690373_10114.JPEG
subject-06,1,16,0.986181974411011,dog,dog,0.00,0015_nse_s06_0.00_dog_10_n02102040_5915.JPEG
subject-06,1,17,0.523941040039062,airplane,airplane,0.10,0016_nse_s06_0.10_airplane_10_n02690373_5382.JPEG
subject-06,1,18,1.14670896530151,bottle,bottle,0.10,0017_nse_s06_0.10_bottle_10_n04557648_3637.JPEG
subject-06,1,19,0.73841404914856,airplane,oven,0.20,0018_nse_s06_0.20_oven_10_n04111531_16161.JPEG
subject-06,1,20,0.816652059555054,dog,bear,0.20,0019_nse_s06_0.20_bear_10_n02134084_4859.JPEG
subject-06,1,21,0.688423871994019,cat,elephant,0.60,0020_nse_s06_0.60_elephant_10_n02504458_10428.JPEG
subject-06,1,22,0.588703870773315,airplane,airplane,0.03,0021_nse_s06_0.03_airplane_10_n02690373_18848.JPEG
subject-06,1,23,0.651531934738159,boat,boat,0.10,0022_nse_s06_0.10_boat_10_n03662601_8626.JPEG
subject-06,1,24,0.689183950424194,knife,knife,0.03,0023_nse_s06_0.03_knife_10_n03041632_13656.JPEG
subject-06,1,25,0.664816856384277,chair,chair,0.03,0024_nse_s06_0.03_chair_10_n03376595_9025.JPEG
subject-06,1,26,0.794872999191284,elephant,bicycle,0.60,0025_nse_s06_0.60_bicycle_10_n03792782_4550.JPEG
subject-06,1,27,0.564785003662109,bicycle,bicycle,0.05,0026_nse_s06_0.05_bicycle_10_n02835271_7326.JPEG
subject-06,1,28,0.670677900314331,cat,oven,0.60,0027_nse_s06_0.60_oven_10_n04111531_5038.JPEG
subject-06,1,29,0.616942167282104,clock,clock,0.00,0028_nse_s06_0.00_clock_10_n02708093_4692.JPEG
