subj,session,trial,rt,object_response,category,condition,imagename
subject-05,1,1,0.677254915237427,oven,oven,0,0001_tex_s05_0_oven_00_oven2.png
subject-05,1,2,0.691015958786011,clock,clock,0,0002_tex_s05_0_clock_00_clock1.png
subject-05,1,3,0.691164016723633,keyboard,keyboard,0,0003_tex_s05_0_keyboard_00_keyboard1.png
subject-05,1,4,0.595525979995728,car,car,0,0004_tex_s05_0_car_00_car2.png
subject-05,1,5,0.647182941436768,airplane,airplane,0,0005_tex_s05_0_airplane_00_airplane2.png
subject-05,1,6,0.68939208984375,bicycle,bicycle,0,0006_tex_s05_0_bicycle_00_bicycle2.png
subject-05,1,7,0.69782018661499,airplane,airplane,0,0007_tex_s05_0_airplane_00_airplane3.png
subject-05,1,8,0.690349102020264,bear,bear,0,0008_tex_s05_0_bear_00_bear2.png
subject-05,1,9,0.771185874938965,elephant,elephant,0,0009_tex_s05_0_elephant_00_elephant2.png
subject-05,1,10,0.923204898834229,cat,cat,0,0010_tex_s05_0_cat_00_cat1.png
subject-05,1,11,1.05385708808899,keyboard,keyboard,0,0011_tex_s05_0_keyboard_00_keyboard3.png
subject-05,1,12,0.565482139587402,bear,bear,0,0012_tex_s05_0_bear_00_bear1.png
subject-05,1,13,0.709713935852051,knife,knife,0,0013_tex_s05_0_knife_00_knife3.png
subject-05,1,14,0.788222789764404,truck,truck,0,0014_tex_s05_0_truck_00_truck2.png
subject-05,1,15,0.699351072311401,bicycle,bicycle,0,0015_tex_s05_0_bicycle_00_bicycle3.png
subject-05,1,16,0.83776593208313,boat,boat,0,0016_tex_s05_0_boat_00_boat2.png
subject-05,1,17,0.724678993225098,car,car,0,0017_tex_s05_0_car_00_car3.png
subject-05,1,18,0.876273155212402,dog,dog,0,0018_tex_s05_0_dog_00_dog2.png
subject-05,1,19,0.860238075256348,boat,boat,0,0019_tex_s05_0_boat_00_boat1.png
subject-05,1,20,0.852594137191772,bird,bird,0,0020_tex_s05_0_bird_00_bird2.png
subject-05,1,21,0.929308891296387,keyboard,keyboard,0,0021_tex_s05_0_keyboard_00_keyboard2.png
subject-05,1,22,0.530043840408325,bear,bear,0,0022_tex_s05_0_bear_00_bear3.png
subject-05,1,23,0.652170896530151,cat,cat,0,0023_tex_s05_0_cat_00_cat2.png
subject-05,1,24,0.580955982208252,boat,boat,0,0024_tex_s05_0_boat_00_boat3.png
subject-05,1,25,0.635425090789795,elephant,elephant,0,0025_tex_s05_0_elephant_00_elephant1.png
subject-05,1,26,0.642236948013306,bicycle,bicycle,0,0026_tex_s05_0_bicycle_00_bicycle1.png
subject-05,1,27,0.801069021224976,dog,cat,0,0027_tex_s05_0_cat_00_cat3.png
subject-05,1,28,0.777141809463501,oven,oven,0,0028_tex_s05_0_oven_00_oven1.png
subject-05,1,29,0.839603900909424,bird,bird,0,0029_tex_s05_0_bird_00_bird3.png
subject-05,1,30,0.807925939559937,truck,truck,0,0030_tex_s05_0_truck_00_truck1.png
subject-05,1,31,1.45238399505615,bottle,bottle,0,0031_tex_s05_0_bottle_00_bottle3.png
subject-05,1,32,1.16083478927612,keyboard,knife,0,0032_tex_s05_0_knife_00_knife2.png
subject-05,1,33,0.63670015335083,oven,oven,0,0033_tex_s05_0_oven_00_oven3.png
subject-05,1,34,0.644834995269775,bottle,bottle,0,0034_tex_s05_0_bottle_00_bottle2.png
subject-05,1,35,1.18959093093872,dog,dog,0,0035_tex_s05_0_dog_00_dog3.png
subject-05,1,36,0.681552886962891,chair,chair,0,0036_tex_s05_0_chair_00_chair2.png
subject-05,1,37,1.01188993453979,bear,dog,0,0037_tex_s05_0_dog_00_dog1.png
subject-05,1,38,0.874475002288818,car,car,0,0038_tex_s05_0_car_00_car1.png
subject-05,1,39,0.780923128128052,chair,chair,0,0039_tex_s05_0_chair_00_chair1.png
subject-05,1,40,0.805298089981079,clock,clock,0,0040_tex_s05_0_clock_00_clock3.png
subject-05,1,41,0.597647190093994,bird,bird,0,0041_tex_s05_0_bird_00_bird1.png
subject-05,1,42,0.724512100219727,knife,knife,0,0042_tex_s05_0_knife_00_knife1.png
subject-05,1,43,1.03087711334229,truck,truck,0,0043_tex_s05_0_truck_00_truck3.png
subject-05,1,44,0.655208110809326,elephant,elephant,0,0044_tex_s05_0_elephant_00_elephant3.png
subject-05,1,45,0.743948936462402,clock,clock,0,0045_tex_s05_0_clock_00_clock2.png
subject-05,1,46,0.582513093948364,bottle,bottle,0,0046_tex_s05_0_bottle_00_bottles.png
subject-05,1,47,1.17265391349792,airplane,airplane,0,0047_tex_s05_0_airplane_00_airplane1.png
subject-05,1,48,0.671702861785889,chair,chair,0,0048_tex_s05_0_chair_00_chair3.png
