subj,session,trial,rt,object_response,category,condition,imagename
subject-03,1,1,0.737200021743774,cat,dog,0,0001_tex_s03_0_dog_00_dog2.png
subject-03,1,2,0.85316801071167,bird,bird,0,0002_tex_s03_0_bird_00_bird2.png
subject-03,1,3,0.651441097259521,boat,boat,0,0003_tex_s03_0_boat_00_boat1.png
subject-03,1,4,0.581938982009888,chair,chair,0,0004_tex_s03_0_chair_00_chair1.png
subject-03,1,5,0.874060869216919,oven,oven,0,0005_tex_s03_0_oven_00_oven2.png
subject-03,1,6,1.06649708747864,dog,cat,0,0006_tex_s03_0_cat_00_cat3.png
subject-03,1,7,0.693720102310181,chair,chair,0,0007_tex_s03_0_chair_00_chair2.png
subject-03,1,8,0.891167879104614,car,car,0,0008_tex_s03_0_car_00_car1.png
subject-03,1,9,0.890997171401978,bottle,bottle,0,0009_tex_s03_0_bottle_00_bottle3.png
subject-03,1,10,0.596807956695557,clock,clock,0,0010_tex_s03_0_clock_00_clock2.png
subject-03,1,11,0.618717908859253,bottle,bottle,0,0011_tex_s03_0_bottle_00_bottle2.png
subject-03,1,12,0.827150106430054,cat,dog,0,0012_tex_s03_0_dog_00_dog3.png
subject-03,1,13,0.717310905456543,airplane,airplane,0,0013_tex_s03_0_airplane_00_airplane2.png
subject-03,1,14,0.754926919937134,keyboard,keyboard,0,0014_tex_s03_0_keyboard_00_keyboard3.png
subject-03,1,15,1.20706510543823,cat,bird,0,0015_tex_s03_0_bird_00_bird1.png
subject-03,1,16,0.766042947769165,bird,bird,0,0016_tex_s03_0_bird_00_bird3.png
subject-03,1,17,0.996546030044556,truck,truck,0,0017_tex_s03_0_truck_00_truck3.png
subject-03,1,18,0.888731002807617,truck,truck,0,0018_tex_s03_0_truck_00_truck2.png
subject-03,1,19,0.89423394203186,bear,bear,0,0019_tex_s03_0_bear_00_bear2.png
subject-03,1,20,0.954756021499634,bird,cat,0,0020_tex_s03_0_cat_00_cat2.png
subject-03,1,21,1.03107905387878,bottle,bottle,0,0021_tex_s03_0_bottle_00_bottles.png
subject-03,1,22,0.831654071807861,boat,boat,0,0022_tex_s03_0_boat_00_boat2.png
subject-03,1,23,0.907907962799072,knife,knife,0,0023_tex_s03_0_knife_00_knife2.png
subject-03,1,24,0.746244192123413,clock,clock,0,0024_tex_s03_0_clock_00_clock3.png
subject-03,1,25,1.05996608734131,elephant,elephant,0,0025_tex_s03_0_elephant_00_elephant1.png
subject-03,1,26,0.582880973815918,clock,clock,0,0026_tex_s03_0_clock_00_clock1.png
subject-03,1,27,1.29665803909302,bear,bear,0,0027_tex_s03_0_bear_00_bear3.png
subject-03,1,28,0.668026924133301,elephant,elephant,0,0028_tex_s03_0_elephant_00_elephant3.png
subject-03,1,29,0.72819995880127,cat,cat,0,0029_tex_s03_0_cat_00_cat1.png
subject-03,1,30,0.642305850982666,airplane,airplane,0,0030_tex_s03_0_airplane_00_airplane1.png
subject-03,1,31,1.11833095550537,oven,oven,0,0031_tex_s03_0_oven_00_oven3.png
subject-03,1,32,0.594893932342529,keyboard,keyboard,0,0032_tex_s03_0_keyboard_00_keyboard1.png
subject-03,1,33,0.708150863647461,elephant,elephant,0,0033_tex_s03_0_elephant_00_elephant2.png
subject-03,1,34,0.745604991912842,chair,chair,0,0034_tex_s03_0_chair_00_chair3.png
subject-03,1,35,0.79809308052063,bicycle,bicycle,0,0035_tex_s03_0_bicycle_00_bicycle3.png
subject-03,1,36,0.895818948745728,car,car,0,0036_tex_s03_0_car_00_car3.png
subject-03,1,37,0.680316925048828,boat,boat,0,0037_tex_s03_0_boat_00_boat3.png
subject-03,1,38,0.748944997787476,cat,dog,0,0038_tex_s03_0_dog_00_dog1.png
subject-03,1,39,0.686739921569824,keyboard,keyboard,0,0039_tex_s03_0_keyboard_00_keyboard2.png
subject-03,1,40,0.862925052642822,knife,knife,0,0040_tex_s03_0_knife_00_knife3.png
subject-03,1,41,0.869799852371216,car,car,0,0041_tex_s03_0_car_00_car2.png
subject-03,1,42,1.05364680290222,bicycle,bicycle,0,0042_tex_s03_0_bicycle_00_bicycle1.png
subject-03,1,43,0.614052057266235,oven,oven,0,0043_tex_s03_0_oven_00_oven1.png
subject-03,1,44,0.776034116744995,car,truck,0,0044_tex_s03_0_truck_00_truck1.png
subject-03,1,45,0.85201096534729,bicycle,bicycle,0,0045_tex_s03_0_bicycle_00_bicycle2.png
subject-03,1,46,0.866759061813354,airplane,airplane,0,0046_tex_s03_0_airplane_00_airplane3.png
subject-03,1,47,0.859314918518066,cat,bear,0,0047_tex_s03_0_bear_00_bear1.png
subject-03,1,48,0.718801975250244,knife,knife,0,0048_tex_s03_0_knife_00_knife1.png
