subj,session,trial,rt,object_response,category,condition,imagename
subject-05,1,1,0.851871013641357,keyboard,keyboard,0,0001_gra_s05_0_keyboard_00_keyboard7.png
subject-05,1,2,0.650374174118042,cat,cat,0,0002_gra_s05_0_cat_00_cat10.png
subject-05,1,3,0.794265031814575,bicycle,bicycle,0,0003_gra_s05_0_bicycle_00_bicycle9.png
subject-05,1,4,0.939805030822754,truck,truck,0,0004_gra_s05_0_truck_00_truck1.png
subject-05,1,5,0.967221975326538,bicycle,bicycle,0,0005_gra_s05_0_bicycle_00_bicycle8.png
subject-05,1,6,0.652122974395752,bottle,bottle,0,0006_gra_s05_0_bottle_00_bottle5.png
subject-05,1,7,0.703626155853271,clock,clock,0,0007_gra_s05_0_clock_00_clock4.png
subject-05,1,8,0.834614992141724,clock,clock,0,0008_gra_s05_0_clock_00_clock6.png
subject-05,1,9,0.710036039352417,elephant,elephant,0,0009_gra_s05_0_elephant_00_elephant7.png
subject-05,1,10,1.07096886634827,bottle,bottle,0,0010_gra_s05_0_bottle_00_bottle9.png
subject-05,1,11,0.876866102218628,chair,chair,0,0011_gra_s05_0_chair_00_chair9.png
subject-05,1,12,0.861442089080811,cat,cat,0,0012_gra_s05_0_cat_00_cat6.png
subject-05,1,13,0.935570001602173,cat,cat,0,0013_gra_s05_0_cat_00_cat8.png
subject-05,1,14,1.04958701133728,dog,dog,0,0014_gra_s05_0_dog_00_dog2.png
subject-05,1,15,1.09762597084045,bear,bear,0,0015_gra_s05_0_bear_00_bear6.png
subject-05,1,16,0.852002859115601,oven,oven,0,0016_gra_s05_0_oven_00_oven3.png
subject-05,1,17,0.73675799369812,clock,clock,0,0017_gra_s05_0_clock_00_clock5.png
subject-05,1,18,1.13407206535339,knife,knife,0,0018_gra_s05_0_knife_00_knife3.png
subject-05,1,19,0.723771810531616,bear,bear,0,0019_gra_s05_0_bear_00_bear7.png
subject-05,1,20,0.770177125930786,car,car,0,0020_gra_s05_0_car_00_car10.png
subject-05,1,21,1.36124491691589,truck,truck,0,0021_gra_s05_0_truck_00_truck6.png
subject-05,1,22,0.728614091873169,chair,chair,0,0022_gra_s05_0_chair_00_chair8.png
subject-05,1,23,0.850908994674683,boat,boat,0,0023_gra_s05_0_boat_00_boat1.png
subject-05,1,24,0.673240900039673,keyboard,keyboard,0,0024_gra_s05_0_keyboard_00_keyboard10.png
subject-05,1,25,0.901891946792603,bird,bird,0,0025_gra_s05_0_bird_00_bird8.png
subject-05,1,26,0.823916912078857,truck,truck,0,0026_gra_s05_0_truck_00_truck3.png
subject-05,1,27,0.753839015960693,elephant,elephant,0,0027_gra_s05_0_elephant_00_elephant2.png
subject-05,1,28,0.984242916107178,keyboard,keyboard,0,0028_gra_s05_0_keyboard_00_keyboard8.png
subject-05,1,29,0.750992059707642,oven,oven,0,0029_gra_s05_0_oven_00_oven10.png
subject-05,1,30,0.797437191009521,car,car,0,0030_gra_s05_0_car_00_car8.png
subject-05,1,31,0.73513388633728,bottle,bottle,0,0031_gra_s05_0_bottle_00_bottle8.png
subject-05,1,32,0.625717163085938,bicycle,bicycle,0,0032_gra_s05_0_bicycle_00_bicycle1.png
subject-05,1,33,0.972269058227539,bicycle,bicycle,0,0033_gra_s05_0_bicycle_00_bicycle10.png
subject-05,1,34,0.756922960281372,dog,dog,0,0034_gra_s05_0_dog_00_dog4.png
subject-05,1,35,0.70918607711792,clock,clock,0,0035_gra_s05_0_clock_00_clock1.png
subject-05,1,36,0.639201164245605,bird,bird,0,0036_gra_s05_0_bird_00_bird5.png
subject-05,1,37,0.645531177520752,oven,oven,0,0037_gra_s05_0_oven_00_oven8.png
subject-05,1,38,1.05988001823425,car,car,0,0038_gra_s05_0_car_00_car5.png
subject-05,1,39,0.911879062652588,elephant,elephant,0,0039_gra_s05_0_elephant_00_elephant1.png
subject-05,1,40,1.12340688705444,airplane,airplane,0,0040_gra_s05_0_airplane_00_airplane3.png
subject-05,1,41,0.87746000289917,dog,dog,0,0041_gra_s05_0_dog_00_dog6.png
subject-05,1,42,1.03000807762146,airplane,airplane,0,0042_gra_s05_0_airplane_00_airplane6.png
subject-05,1,43,0.714704990386963,cat,cat,0,0043_gra_s05_0_cat_00_cat4.png
subject-05,1,44,0.729042053222656,keyboard,keyboard,0,0044_gra_s05_0_keyboard_00_keyboard6.png
subject-05,1,45,0.973546028137207,elephant,elephant,0,0045_gra_s05_0_elephant_00_elephant3.png
subject-05,1,46,0.69591498374939,cat,cat,0,0046_gra_s05_0_cat_00_cat5.png
subject-05,1,47,1.01069688796997,chair,chair,0,0047_gra_s05_0_chair_00_chair6.png
subject-05,1,48,0.911479949951172,bear,bear,0,0048_gra_s05_0_bear_00_bear8.png
subject-05,1,49,0.832995891571045,bottle,bottle,0,0049_gra_s05_0_bottle_00_bottle1.png
subject-05,1,50,1.17741179466248,bird,bird,0,0050_gra_s05_0_bird_00_bird3.png
subject-05,1,51,0.937970876693726,knife,knife,0,0051_gra_s05_0_knife_00_knife8.png
subject-05,1,52,0.852707147598267,bear,bear,0,0052_gra_s05_0_bear_00_bear9.png
subject-05,1,53,1.06725096702576,car,car,0,0053_gra_s05_0_car_00_car4.png
subject-05,1,54,0.775022983551025,elephant,elephant,0,0054_gra_s05_0_elephant_00_elephant6.png
subject-05,1,55,0.765281915664673,truck,truck,0,0055_gra_s05_0_truck_00_truck8.png
subject-05,1,56,0.988107919692993,bird,bird,0,0056_gra_s05_0_bird_00_bird1.png
subject-05,1,57,0.878067016601562,bicycle,bicycle,0,0057_gra_s05_0_bicycle_00_bicycle3.png
subject-05,1,58,0.716955900192261,oven,oven,0,0058_gra_s05_0_oven_00_oven5.png
subject-05,1,59,1.14675807952881,truck,truck,0,0059_gra_s05_0_truck_00_truck5.png
subject-05,1,60,0.921125888824463,bear,bear,0,0060_gra_s05_0_bear_00_bear3.png
subject-05,1,61,0.567662000656128,oven,oven,0,0061_gra_s05_0_oven_00_oven6.png
subject-05,1,62,0.682044982910156,oven,oven,0,0062_gra_s05_0_oven_00_oven1.png
subject-05,1,63,NaN,na,elephant,0,0063_gra_s05_0_elephant_00_elephant9.png
subject-05,1,64,1.00187397003174,oven,oven,0,0064_gra_s05_0_oven_00_oven4.png
subject-05,1,65,1.33001303672791,bird,bird,0,0065_gra_s05_0_bird_00_bird7.png
subject-05,1,66,0.63050389289856,bicycle,bicycle,0,0066_gra_s05_0_bicycle_00_bicycle2.png
subject-05,1,67,0.967464923858643,bird,bird,0,0067_gra_s05_0_bird_00_bird2.png
subject-05,1,68,0.921683073043823,knife,knife,0,0068_gra_s05_0_knife_00_knife6.png
subject-05,1,69,1.16624116897583,clock,clock,0,0069_gra_s05_0_clock_00_clock7.png
subject-05,1,70,0.797161817550659,bird,bird,0,0070_gra_s05_0_bird_00_bird10.png
subject-05,1,71,0.788939952850342,boat,boat,0,0071_gra_s05_0_boat_00_boat6.png
subject-05,1,72,0.762809038162231,elephant,elephant,0,0072_gra_s05_0_elephant_00_elephant5.png
subject-05,1,73,0.977833986282349,knife,knife,0,0073_gra_s05_0_knife_00_knife4.png
subject-05,1,74,1.12423086166382,truck,truck,0,0074_gra_s05_0_truck_00_truck10.png
subject-05,1,75,0.700548887252808,boat,boat,0,0075_gra_s05_0_boat_00_boat7.png
subject-05,1,76,0.752542018890381,truck,truck,0,0076_gra_s05_0_truck_00_truck7.png
subject-05,1,77,0.981572866439819,elephant,elephant,0,0077_gra_s05_0_elephant_00_elephant8.png
subject-05,1,78,0.865113973617554,cat,cat,0,0078_gra_s05_0_cat_00_cat2.png
subject-05,1,79,0.887948036193848,dog,dog,0,0079_gra_s05_0_dog_00_dog9.png
subject-05,1,80,1.08607912063599,bear,bear,0,0080_gra_s05_0_bear_00_bear10.png
subject-05,1,81,0.656312942504883,clock,clock,0,0081_gra_s05_0_clock_00_clock9.png
subject-05,1,82,1.0606529712677,oven,oven,0,0082_gra_s05_0_oven_00_oven7.png
subject-05,1,83,0.753143072128296,bird,bird,0,0083_gra_s05_0_bird_00_bird6.png
subject-05,1,84,1.13545799255371,dog,dog,0,0084_gra_s05_0_dog_00_dog5.png
subject-05,1,85,1.04375600814819,cat,cat,0,0085_gra_s05_0_cat_00_cat9.png
subject-05,1,86,0.844748020172119,bear,bear,0,0086_gra_s05_0_bear_00_bear4.png
subject-05,1,87,0.880693912506104,chair,chair,0,0087_gra_s05_0_chair_00_chair2.png
subject-05,1,88,1.13289189338684,knife,knife,0,0088_gra_s05_0_knife_00_knife7.png
subject-05,1,89,0.855171203613281,bird,bird,0,0089_gra_s05_0_bird_00_bird9.png
subject-05,1,90,0.761543989181519,clock,clock,0,0090_gra_s05_0_clock_00_clock2.png
subject-05,1,91,1.23836493492126,knife,knife,0,0091_gra_s05_0_knife_00_knife9.png
subject-05,1,92,0.992907047271729,dog,dog,0,0092_gra_s05_0_dog_00_dog10.png
subject-05,1,93,0.937151193618774,knife,knife,0,0093_gra_s05_0_knife_00_knife10.png
subject-05,1,94,1.50015115737915,knife,knife,0,0094_gra_s05_0_knife_00_knife5.png
subject-05,1,95,0.819889068603516,boat,boat,0,0095_gra_s05_0_boat_00_boat5.png
subject-05,1,96,0.825968027114868,bicycle,bicycle,0,0096_gra_s05_0_bicycle_00_bicycle6.png
subject-05,1,97,1.11038994789124,elephant,elephant,0,0097_gra_s05_0_elephant_00_elephant10.png
subject-05,1,98,0.733055114746094,car,car,0,0098_gra_s05_0_car_00_car2.png
subject-05,1,99,0.801398038864136,elephant,elephant,0,0099_gra_s05_0_elephant_00_elephant4.png
subject-05,1,100,1.1296329498291,dog,dog,0,0100_gra_s05_0_dog_00_dog7.png
subject-05,1,101,0.745987176895142,bottle,bottle,0,0101_gra_s05_0_bottle_00_bottle7.png
subject-05,1,102,1.31258177757263,chair,chair,0,0102_gra_s05_0_chair_00_chair10.png
subject-05,1,103,0.804761171340942,chair,chair,0,0103_gra_s05_0_chair_00_chair3.png
subject-05,1,104,0.895048141479492,knife,knife,0,0104_gra_s05_0_knife_00_knife1.png
subject-05,1,105,1.00949287414551,clock,clock,0,0105_gra_s05_0_clock_00_clock10.png
subject-05,1,106,0.593914985656738,bottle,bottle,0,0106_gra_s05_0_bottle_00_bottle4.png
subject-05,1,107,0.778249025344849,keyboard,keyboard,0,0107_gra_s05_0_keyboard_00_keyboard9.png
subject-05,1,108,0.843084096908569,dog,dog,0,0108_gra_s05_0_dog_00_dog8.png
subject-05,1,109,0.627546072006226,airplane,airplane,0,0109_gra_s05_0_airplane_00_airplane5.png
subject-05,1,110,0.872160911560059,bicycle,bicycle,0,0110_gra_s05_0_bicycle_00_bicycle5.png
subject-05,1,111,0.900398015975952,keyboard,keyboard,0,0111_gra_s05_0_keyboard_00_keyboard3.png
subject-05,1,112,0.679183006286621,cat,cat,0,0112_gra_s05_0_cat_00_cat1.png
subject-05,1,113,0.677763223648071,bicycle,bicycle,0,0113_gra_s05_0_bicycle_00_bicycle4.png
subject-05,1,114,1.15201187133789,truck,truck,0,0114_gra_s05_0_truck_00_truck2.png
subject-05,1,115,0.66864800453186,clock,clock,0,0115_gra_s05_0_clock_00_clock8.png
subject-05,1,116,0.750871896743774,boat,boat,0,0116_gra_s05_0_boat_00_boat9.png
subject-05,1,117,0.735405921936035,chair,chair,0,0117_gra_s05_0_chair_00_chair7.png
subject-05,1,118,0.866063833236694,chair,chair,0,0118_gra_s05_0_chair_00_chair1.png
subject-05,1,119,0.85260796546936,bottle,bottle,0,0119_gra_s05_0_bottle_00_bottle10.png
subject-05,1,120,1.31341791152954,bird,bird,0,0120_gra_s05_0_bird_00_bird4.png
subject-05,1,121,0.843754053115845,bottle,bottle,0,0121_gra_s05_0_bottle_00_bottle2.png
subject-05,1,122,0.882147073745728,airplane,airplane,0,0122_gra_s05_0_airplane_00_airplane4.png
subject-05,1,123,0.666429996490479,car,car,0,0123_gra_s05_0_car_00_car6.png
subject-05,1,124,0.910982131958008,car,car,0,0124_gra_s05_0_car_00_car1.png
subject-05,1,125,0.825751066207886,bottle,bottle,0,0125_gra_s05_0_bottle_00_bottle6.png
subject-05,1,126,0.788089990615845,boat,boat,0,0126_gra_s05_0_boat_00_boat3.png
subject-05,1,127,0.772613048553467,cat,cat,0,0127_gra_s05_0_cat_00_cat3.png
subject-05,1,128,1.28467702865601,airplane,airplane,0,0128_gra_s05_0_airplane_00_airplane9.png
subject-05,1,129,0.63923192024231,boat,boat,0,0129_gra_s05_0_boat_00_boat4.png
subject-05,1,130,1.13779616355896,dog,dog,0,0130_gra_s05_0_dog_00_dog1.png
subject-05,1,131,1.05987501144409,keyboard,keyboard,0,0131_gra_s05_0_keyboard_00_keyboard2.png
subject-05,1,132,0.674171924591064,keyboard,keyboard,0,0132_gra_s05_0_keyboard_00_keyboard5.png
subject-05,1,133,0.904535055160522,bear,bear,0,0133_gra_s05_0_bear_00_bear1.png
subject-05,1,134,0.964903116226196,cat,cat,0,0134_gra_s05_0_cat_00_cat7.png
subject-05,1,135,0.971028804779053,oven,oven,0,0135_gra_s05_0_oven_00_oven2.png
