subj,session,trial,rt,object_response,category,condition,imagename
subject-02,1,1,0.65689492225647,cat,cat,0,0001_gra_s02_0_cat_00_cat4.png
subject-02,1,2,0.870213031768799,knife,knife,0,0002_gra_s02_0_knife_00_knife6.png
subject-02,1,3,0.689560174942017,elephant,elephant,0,0003_gra_s02_0_elephant_00_elephant7.png
subject-02,1,4,0.62808895111084,cat,cat,0,0004_gra_s02_0_cat_00_cat1.png
subject-02,1,5,0.682501077651978,dog,dog,0,0005_gra_s02_0_dog_00_dog6.png
subject-02,1,6,1.15636801719666,car,car,0,0006_gra_s02_0_car_00_car10.png
subject-02,1,7,0.875820159912109,cat,cat,0,0007_gra_s02_0_cat_00_cat10.png
subject-02,1,8,0.927089929580688,dog,dog,0,0008_gra_s02_0_dog_00_dog2.png
subject-02,1,9,0.681059837341309,boat,boat,0,0009_gra_s02_0_boat_00_boat4.png
subject-02,1,10,0.617939949035645,car,car,0,0010_gra_s02_0_car_00_car9.png
subject-02,1,11,0.753133058547974,airplane,airplane,0,0011_gra_s02_0_airplane_00_airplane7.png
subject-02,1,12,0.67550802230835,boat,boat,0,0012_gra_s02_0_boat_00_boat3.png
subject-02,1,13,0.697622060775757,boat,boat,0,0013_gra_s02_0_boat_00_boat6.png
subject-02,1,14,0.750034093856812,bird,bird,0,0014_gra_s02_0_bird_00_bird8.png
subject-02,1,15,0.979499101638794,bear,bear,0,0015_gra_s02_0_bear_00_bear6.png
subject-02,1,16,0.661128997802734,chair,chair,0,0016_gra_s02_0_chair_00_chair3.png
subject-02,1,17,0.989174127578735,bicycle,bicycle,0,0017_gra_s02_0_bicycle_00_bicycle8.png
subject-02,1,18,0.735797882080078,elephant,elephant,0,0018_gra_s02_0_elephant_00_elephant8.png
subject-02,1,19,0.604173898696899,clock,clock,0,0019_gra_s02_0_clock_00_clock1.png
subject-02,1,20,0.656738996505737,bottle,bottle,0,0020_gra_s02_0_bottle_00_bottle7.png
subject-02,1,21,0.85384202003479,car,car,0,0021_gra_s02_0_car_00_car7.png
subject-02,1,22,0.622136831283569,cat,cat,0,0022_gra_s02_0_cat_00_cat5.png
subject-02,1,23,0.6197669506073,chair,chair,0,0023_gra_s02_0_chair_00_chair1.png
subject-02,1,24,0.633862972259521,bottle,bottle,0,0024_gra_s02_0_bottle_00_bottle2.png
subject-02,1,25,0.894330978393555,dog,dog,0,0025_gra_s02_0_dog_00_dog1.png
subject-02,1,26,0.678704977035522,bird,bird,0,0026_gra_s02_0_bird_00_bird4.png
subject-02,1,27,0.865203857421875,bear,bear,0,0027_gra_s02_0_bear_00_bear1.png
subject-02,1,28,0.649533033370972,keyboard,keyboard,0,0028_gra_s02_0_keyboard_00_keyboard1.png
subject-02,1,29,0.909465789794922,car,car,0,0029_gra_s02_0_car_00_car8.png
subject-02,1,30,0.861751079559326,knife,knife,0,0030_gra_s02_0_knife_00_knife9.png
subject-02,1,31,1.02218103408813,chair,chair,0,0031_gra_s02_0_chair_00_chair5.png
subject-02,1,32,0.66087818145752,keyboard,keyboard,0,0032_gra_s02_0_keyboard_00_keyboard4.png
subject-02,1,33,0.896399974822998,bicycle,bicycle,0,0033_gra_s02_0_bicycle_00_bicycle1.png
subject-02,1,34,0.688610076904297,dog,dog,0,0034_gra_s02_0_dog_00_dog4.png
subject-02,1,35,0.778978109359741,bear,bear,0,0035_gra_s02_0_bear_00_bear2.png
subject-02,1,36,1.06072902679443,bicycle,bicycle,0,0036_gra_s02_0_bicycle_00_bicycle10.png
subject-02,1,37,0.975299119949341,cat,cat,0,0037_gra_s02_0_cat_00_cat8.png
subject-02,1,38,0.881448984146118,chair,chair,0,0038_gra_s02_0_chair_00_chair4.png
subject-02,1,39,0.495260953903198,boat,boat,0,0039_gra_s02_0_boat_00_boat10.png
subject-02,1,40,0.901723861694336,truck,truck,0,0040_gra_s02_0_truck_00_truck10.png
subject-02,1,41,NaN,na,bird,0,0041_gra_s02_0_bird_00_bird10.png
subject-02,1,42,0.875633001327515,truck,truck,0,0042_gra_s02_0_truck_00_truck1.png
subject-02,1,43,0.911715030670166,truck,truck,0,0043_gra_s02_0_truck_00_truck9.png
subject-02,1,44,0.849660873413086,knife,knife,0,0044_gra_s02_0_knife_00_knife10.png
subject-02,1,45,1.01018190383911,knife,knife,0,0045_gra_s02_0_knife_00_knife2.png
subject-02,1,46,1.03834700584412,airplane,airplane,0,0046_gra_s02_0_airplane_00_airplane6.png
subject-02,1,47,0.730372905731201,truck,truck,0,0047_gra_s02_0_truck_00_truck5.png
