subj,session,trial,rt,object_response,category,condition,imagename
subject-01,1,1,0.809489965438843,oven,oven,c50,0001_cop_s01_c50_oven_10_n04111531_23046.png
subject-01,1,2,0.741667985916138,boat,boat,c05,0002_cop_s01_c05_boat_10_n04612504_17854.png
subject-01,1,3,0.841970920562744,bicycle,bottle,c10,0003_cop_s01_c10_bottle_10_n03937543_2494.png
subject-01,1,4,1.15904402732849,chair,chair,c03,0004_cop_s01_c03_chair_10_n04429376_31331.png
subject-01,1,5,0.50562596321106,cat,cat,c50,0005_cop_s01_c50_cat_10_n02123597_13272.png
subject-01,1,6,0.798054933547974,knife,knife,c15,0006_cop_s01_c15_knife_10_n03041632_45090.png
subject-01,1,7,0.56865382194519,oven,oven,c100,0007_cop_s01_c100_oven_10_n04111531_9113.png
subject-01,1,8,0.630361795425415,cat,bottle,c05,0008_cop_s01_c05_bottle_10_n03983396_11137.png
subject-01,1,9,1.39851593971252,bear,bear,c50,0009_cop_s01_c50_bear_10_n02133161_4954.png
subject-01,1,10,1.07820796966553,oven,elephant,c05,0010_cop_s01_c05_elephant_10_n02504013_7633.png
subject-01,1,11,1.12396311759949,elephant,elephant,c15,0011_cop_s01_c15_elephant_10_n02504013_1792.png
subject-01,1,12,0.764782190322876,bird,boat,c01,0012_cop_s01_c01_boat_10_n02951358_20960.png
subject-01,1,13,0.623994112014771,cat,cat,c50,0013_cop_s01_c50_cat_10_n02123394_8592.png
subject-01,1,14,0.823485136032104,car,car,c100,0014_cop_s01_c100_car_10_n02814533_35760.png
subject-01,1,15,0.853858947753906,knife,knife,c03,0015_cop_s01_c03_knife_10_n03041632_89912.png
subject-01,1,16,0.53778600692749,clock,clock,c30,0016_cop_s01_c30_clock_10_n02708093_4976.png
subject-01,1,17,0.829571962356567,knife,knife,c30,0017_cop_s01_c30_knife_10_n03041632_44269.png
subject-01,1,18,0.662558078765869,keyboard,keyboard,c50,0018_cop_s01_c50_keyboard_10_n03085013_19161.png
subject-01,1,19,0.937803983688354,keyboard,keyboard,c100,0019_cop_s01_c100_keyboard_10_n04505470_3825.png
subject-01,1,20,0.616680860519409,boat,boat,c100,0020_cop_s01_c100_boat_10_n03344393_1131.png
subject-01,1,21,0.83808708190918,bear,bear,c100,0021_cop_s01_c100_bear_10_n02132136_10833.png
subject-01,1,22,0.901243925094604,truck,truck,c30,0022_cop_s01_c30_truck_10_n03417042_26885.png
subject-01,1,23,0.662907123565674,cat,truck,c03,0023_cop_s01_c03_truck_10_n03796401_23550.png
subject-01,1,24,1.23918080329895,chair,chair,c30,0024_cop_s01_c30_chair_10_n02791124_4109.png
subject-01,1,25,0.847151041030884,boat,boat,c15,0025_cop_s01_c15_boat_10_n03344393_6467.png
subject-01,1,26,0.477585077285767,cat,cat,c03,0026_cop_s01_c03_cat_10_n02123597_1965.png
subject-01,1,27,0.931762933731079,airplane,bicycle,c01,0027_cop_s01_c01_bicycle_10_n03792782_19040.png
subject-01,1,28,1.06963300704956,knife,knife,c03,0028_cop_s01_c03_knife_10_n03041632_36390.png
subject-01,1,29,0.585575103759766,keyboard,keyboard,c50,0029_cop_s01_c50_keyboard_10_n04505470_1047.png
subject-01,1,30,0.753458976745605,bird,bird,c01,0030_cop_s01_c01_bird_10_n02013706_3748.png
subject-01,1,31,0.660593032836914,bear,bear,c50,0031_cop_s01_c50_bear_10_n02132136_1132.png
subject-01,1,32,0.631734132766724,bear,bear,c15,0032_cop_s01_c15_bear_10_n02132136_11339.png
subject-01,1,33,0.945119857788086,bear,dog,c100,0033_cop_s01_c100_dog_10_n02090622_5881.png
subject-01,1,34,0.484133005142212,car,boat,c01,0034_cop_s01_c01_boat_10_n04273569_3112.png
subject-01,1,35,0.954713106155396,bear,elephant,c05,0035_cop_s01_c05_elephant_10_n02504458_1816.png
subject-01,1,36,0.600239992141724,oven,oven,c10,0036_cop_s01_c10_oven_10_n04111531_14279.png
subject-01,1,37,0.646708965301514,oven,oven,c100,0037_cop_s01_c100_oven_10_n04111531_887.png
subject-01,1,38,0.806953907012939,car,car,c50,0038_cop_s01_c50_car_10_n03100240_4971.png
subject-01,1,39,0.684424161911011,bottle,bottle,c05,0039_cop_s01_c05_bottle_10_n03937543_6014.png
subject-01,1,40,0.66085410118103,cat,cat,c03,0040_cop_s01_c03_cat_10_n02124075_12430.png
subject-01,1,41,0.814785003662109,cat,dog,c100,0041_cop_s01_c100_dog_10_n02107312_7422.png
subject-01,1,42,1.04713201522827,clock,bicycle,c05,0042_cop_s01_c05_bicycle_10_n03792782_10129.png
subject-01,1,43,0.745177984237671,elephant,elephant,c30,0043_cop_s01_c30_elephant_10_n02504013_5237.png
subject-01,1,44,0.814720869064331,clock,clock,c100,0044_cop_s01_c100_clock_10_n04548280_2383.png
subject-01,1,45,0.714585065841675,car,oven,c01,0045_cop_s01_c01_oven_10_n04111531_5102.png
subject-01,1,46,0.45991587638855,cat,clock,c03,0046_cop_s01_c03_clock_10_n02708093_1546.png
subject-01,1,47,0.414652109146118,oven,keyboard,c03,0047_cop_s01_c03_keyboard_10_n03085013_21447.png
subject-01,1,48,0.577063798904419,clock,clock,c100,0048_cop_s01_c100_clock_10_n03196217_8618.png
subject-01,1,49,0.991750001907349,cat,cat,c100,0049_cop_s01_c100_cat_10_n02125311_21377.png
subject-01,1,50,0.686115026473999,bird,bird,c30,0050_cop_s01_c30_bird_10_n01796340_10024.png
subject-01,1,51,0.640610933303833,car,car,c15,0051_cop_s01_c15_car_10_n03100240_11107.png
subject-01,1,52,0.6011061668396,bicycle,bicycle,c50,0052_cop_s01_c50_bicycle_10_n03792782_66048.png
subject-01,1,53,0.655574083328247,car,car,c10,0053_cop_s01_c10_car_10_n02814533_1480.png
subject-01,1,54,0.52608585357666,bottle,bottle,c30,0054_cop_s01_c30_bottle_10_n03983396_9090.png
subject-01,1,55,0.840446949005127,chair,chair,c15,0055_cop_s01_c15_chair_10_n02791124_5706.png
subject-01,1,56,0.764189004898071,car,keyboard,c01,0056_cop_s01_c01_keyboard_10_n04505470_1904.png
subject-01,1,57,0.640949964523315,boat,boat,c03,0057_cop_s01_c03_boat_10_n02951358_10488.png
subject-01,1,58,0.849221229553223,airplane,clock,c01,0058_cop_s01_c01_clock_10_n04548280_2343.png
subject-01,1,59,0.819442987442017,elephant,elephant,c100,0059_cop_s01_c100_elephant_10_n02504458_99.png
subject-01,1,60,1.2736918926239,oven,oven,c03,0060_cop_s01_c03_oven_10_n04111531_14611.png
subject-01,1,61,1.04268097877502,bear,bear,c15,0061_cop_s01_c15_bear_10_n02132136_1574.png
subject-01,1,62,0.434591054916382,clock,clock,c100,0062_cop_s01_c100_clock_10_n04548280_5773.png
subject-01,1,63,0.605188131332397,car,knife,c05,0063_cop_s01_c05_knife_10_n03041632_30602.png
subject-01,1,64,0.667902946472168,bear,bear,c30,0064_cop_s01_c30_bear_10_n02132136_4157.png
subject-01,1,65,1.13540005683899,elephant,elephant,c15,0065_cop_s01_c15_elephant_10_n02504013_1028.png
subject-01,1,66,0.928331851959229,knife,knife,c05,0066_cop_s01_c05_knife_10_n03041632_13509.png
subject-01,1,67,1.01204013824463,dog,dog,c30,0067_cop_s01_c30_dog_10_n02101388_8775.png
subject-01,1,68,0.836732149124146,elephant,elephant,c100,0068_cop_s01_c100_elephant_10_n02504458_8615.png
subject-01,1,69,0.752593994140625,bicycle,bicycle,c30,0069_cop_s01_c30_bicycle_10_n03792782_5426.png
subject-01,1,70,1.13711595535278,knife,knife,c30,0070_cop_s01_c30_knife_10_n03041632_92637.png
subject-01,1,71,0.913504123687744,airplane,dog,c03,0071_cop_s01_c03_dog_10_n02091467_9499.png
subject-01,1,72,0.670477151870728,elephant,elephant,c05,0072_cop_s01_c05_elephant_10_n02504013_8162.png
subject-01,1,73,0.615955829620361,car,car,c30,0073_cop_s01_c30_car_10_n02814533_18148.png
subject-01,1,74,0.55453085899353,oven,oven,c01,0074_cop_s01_c01_oven_10_n04111531_20953.png
subject-01,1,75,0.836185932159424,elephant,elephant,c05,0075_cop_s01_c05_elephant_10_n02504458_6029.png
subject-01,1,76,0.760606050491333,chair,chair,c10,0076_cop_s01_c10_chair_10_n04429376_56624.png
subject-01,1,77,0.885031938552856,oven,oven,c03,0077_cop_s01_c03_oven_10_n04111531_7619.png
subject-01,1,78,1.3456859588623,dog,dog,c50,0078_cop_s01_c50_dog_10_n02113023_4391.png
subject-01,1,79,0.753189086914062,chair,chair,c50,0079_cop_s01_c50_chair_10_n03376595_4669.png
subject-01,1,80,0.739662170410156,bird,dog,c01,0080_cop_s01_c01_dog_10_n02104365_1123.png
subject-01,1,81,0.754776954650879,keyboard,bird,c03,0081_cop_s01_c03_bird_10_n02017213_689.png
subject-01,1,82,1.17869997024536,car,clock,c03,0082_cop_s01_c03_clock_10_n02708093_3761.png
subject-01,1,83,0.647254943847656,cat,clock,c03,0083_cop_s01_c03_clock_10_n04548280_4582.png
subject-01,1,84,0.825411081314087,dog,dog,c15,0084_cop_s01_c15_dog_10_n02102318_11746.png
subject-01,1,85,1.49353098869324,bird,bird,c100,0085_cop_s01_c100_bird_10_n01616318_5417.png
subject-01,1,86,0.980247974395752,bird,bird,c03,0086_cop_s01_c03_bird_10_n02025239_660.png
subject-01,1,87,0.940515041351318,knife,knife,c100,0087_cop_s01_c100_knife_10_n03041632_86338.png
subject-01,1,88,0.981257915496826,chair,bicycle,c01,0088_cop_s01_c01_bicycle_10_n02835271_5437.png
subject-01,1,89,0.878691911697388,chair,chair,c100,0089_cop_s01_c100_chair_10_n04429376_10597.png
subject-01,1,90,0.765701055526733,car,car,c100,0090_cop_s01_c100_car_10_n03100240_15647.png
subject-01,1,91,0.766206026077271,elephant,elephant,c50,0091_cop_s01_c50_elephant_10_n02504458_4580.png
subject-01,1,92,0.666770935058594,boat,boat,c05,0092_cop_s01_c05_boat_10_n04273569_7312.png
subject-01,1,93,1.24356198310852,bird,cat,c50,0093_cop_s01_c50_cat_10_n02124075_10976.png
