subj,session,trial,rt,object_response,category,condition,imagename
subject-04,1,1,0.60942006111145,cat,cat,0,0001_pow_s04_0_cat_35_n02124075_2993.png
subject-04,1,2,0.794262886047363,cat,cat,0,0002_pow_s04_0_cat_35_n02124075_714.png
subject-04,1,3,0.516064167022705,clock,clock,0,0003_pow_s04_0_clock_35_n04548280_2045.png
subject-04,1,4,0.782794952392578,truck,truck,0,0004_pow_s04_0_truck_35_n04467665_34406.png
subject-04,1,5,0.856713056564331,bird,bird,0,0005_pow_s04_0_bird_35_n02025239_3712.png
subject-04,1,6,0.586560010910034,clock,clock,0,0006_pow_s04_0_clock_35_n03196217_5339.png
subject-04,1,7,0.579272985458374,airplane,airplane,pow,0007_pow_s04_pow_airplane_35_n02690373_1283.png
subject-04,1,8,0.631747007369995,airplane,airplane,0,0008_pow_s04_0_airplane_35_n02690373_7229.png
subject-04,1,9,0.605943202972412,car,car,pow,0009_pow_s04_pow_car_35_n02814533_34993.png
subject-04,1,10,0.704432010650635,car,car,0,0010_pow_s04_0_car_35_n03100240_8206.png
subject-04,1,11,0.802263021469116,truck,truck,0,0011_pow_s04_0_truck_35_n04467665_71480.png
subject-04,1,12,0.625152111053467,car,car,0,0012_pow_s04_0_car_35_n03100240_6607.png
subject-04,1,13,0.823473930358887,bottle,boat,pow,0013_pow_s04_pow_boat_35_n04273569_16253.png
subject-04,1,14,1.19959712028503,truck,truck,pow,0014_pow_s04_pow_truck_35_n03796401_13280.png
subject-04,1,15,0.76810097694397,bear,bear,pow,0015_pow_s04_pow_bear_35_n02134418_5753.png
subject-04,1,16,0.85852313041687,dog,dog,pow,0016_pow_s04_pow_dog_35_n02112018_3170.png
subject-04,1,17,0.694239139556885,cat,dog,0,0017_pow_s04_0_dog_35_n02112018_3755.png
subject-04,1,18,0.654259920120239,bird,bird,0,0018_pow_s04_0_bird_35_n01860187_767.png
subject-04,1,19,0.836285829544067,keyboard,oven,0,0019_pow_s04_0_oven_35_n04111531_7593.png
subject-04,1,20,0.804427146911621,cat,cat,0,0020_pow_s04_0_cat_35_n02123159_4722.png
subject-04,1,21,1.002690076828,bear,cat,0,0021_pow_s04_0_cat_35_n02125311_19257.png
subject-04,1,22,0.825276136398315,chair,chair,0,0022_pow_s04_0_chair_35_n04099969_2215.png
subject-04,1,23,0.617751121520996,oven,oven,0,0023_pow_s04_0_oven_35_n04111531_5578.png
subject-04,1,24,0.591905117034912,clock,clock,pow,0024_pow_s04_pow_clock_35_n04548280_23221.png
subject-04,1,25,0.7518470287323,oven,oven,0,0025_pow_s04_0_oven_35_n04111531_4250.png
subject-04,1,26,0.658103227615356,clock,clock,0,0026_pow_s04_0_clock_35_n03196217_3323.png
subject-04,1,27,0.672350883483887,clock,clock,0,0027_pow_s04_0_clock_35_n02708093_3751.png
subject-04,1,28,1.33891201019287,elephant,elephant,pow,0028_pow_s04_pow_elephant_35_n02504013_5894.png
subject-04,1,29,0.606663227081299,car,car,0,0029_pow_s04_0_car_35_n02814533_4374.png
subject-04,1,30,0.766561985015869,knife,knife,pow,0030_pow_s04_pow_knife_35_n03041632_2483.png
subject-04,1,31,0.757215023040771,oven,oven,pow,0031_pow_s04_pow_oven_35_n04111531_13277.png
subject-04,1,32,0.663788080215454,bird,bird,pow,0032_pow_s04_pow_bird_35_n01797886_3000.png
subject-04,1,33,0.702359199523926,car,truck,pow,0033_pow_s04_pow_truck_35_n03796401_9368.png
subject-04,1,34,0.708323001861572,airplane,airplane,0,0034_pow_s04_0_airplane_35_n02690373_2758.png
subject-04,1,35,0.61452579498291,keyboard,keyboard,pow,0035_pow_s04_pow_keyboard_35_n03085013_24591.png
subject-04,1,36,0.680513858795166,bear,bear,pow,0036_pow_s04_pow_bear_35_n02133161_2355.png
subject-04,1,37,0.602840900421143,clock,clock,pow,0037_pow_s04_pow_clock_35_n03196217_6193.png
subject-04,1,38,1.32342004776001,elephant,bird,pow,0038_pow_s04_pow_bird_35_n02002724_1008.png
subject-04,1,39,0.803327083587646,airplane,airplane,0,0039_pow_s04_0_airplane_35_n02690373_4055.png
subject-04,1,40,0.67809796333313,bottle,bottle,0,0040_pow_s04_0_bottle_35_n04591713_14.png
subject-04,1,41,0.776459932327271,bottle,bottle,0,0041_pow_s04_0_bottle_35_n02823428_3715.png
subject-04,1,42,1.13689684867859,bottle,bottle,0,0042_pow_s04_0_bottle_35_n04579145_3033.png
subject-04,1,43,0.70569109916687,bird,bird,0,0043_pow_s04_0_bird_35_n02027492_10047.png
subject-04,1,44,0.933899879455566,chair,chair,0,0044_pow_s04_0_chair_35_n02791124_8201.png
subject-04,1,45,0.640454053878784,chair,chair,pow,0045_pow_s04_pow_chair_35_n04099969_8032.png
subject-04,1,46,1.16445899009705,elephant,elephant,0,0046_pow_s04_0_elephant_35_n02504013_9949.png
subject-04,1,47,0.856488943099976,bottle,bird,pow,0047_pow_s04_pow_bird_35_n01833805_4117.png
subject-04,1,48,0.889301061630249,bear,bear,0,0048_pow_s04_0_bear_35_n02132136_5139.png
subject-04,1,49,1.08733582496643,car,car,0,0049_pow_s04_0_car_35_n02814533_42453.png
subject-04,1,50,0.901921987533569,bottle,bottle,0,0050_pow_s04_0_bottle_35_n03937543_1600.png
subject-04,1,51,0.732340812683105,bicycle,bicycle,0,0051_pow_s04_0_bicycle_35_n02835271_12246.png
subject-04,1,52,1.41472601890564,cat,bear,0,0052_pow_s04_0_bear_35_n02134418_699.png
subject-04,1,53,0.899244070053101,truck,truck,0,0053_pow_s04_0_truck_35_n04467665_46901.png
subject-04,1,54,0.83257007598877,bear,bear,0,0054_pow_s04_0_bear_35_n02132136_9311.png
subject-04,1,55,0.646995067596436,truck,truck,0,0055_pow_s04_0_truck_35_n04467665_32534.png
subject-04,1,56,0.853181838989258,keyboard,keyboard,pow,0056_pow_s04_pow_keyboard_35_n04505470_4501.png
subject-04,1,57,0.805479049682617,bird,bird,0,0057_pow_s04_0_bird_35_n01843383_6055.png
subject-04,1,58,1.03576803207397,airplane,boat,pow,0058_pow_s04_pow_boat_35_n04612504_35920.png
subject-04,1,59,0.693943977355957,keyboard,keyboard,pow,0059_pow_s04_pow_keyboard_35_n04505470_279.png
subject-04,1,60,0.845901012420654,oven,airplane,pow,0060_pow_s04_pow_airplane_35_n02690373_13021.png
subject-04,1,61,0.830708026885986,oven,bicycle,pow,0061_pow_s04_pow_bicycle_35_n02835271_19361.png
subject-04,1,62,0.804635047912598,truck,truck,0,0062_pow_s04_0_truck_35_n03417042_3214.png
subject-04,1,63,0.918821096420288,car,chair,0,0063_pow_s04_0_chair_35_n02791124_6091.png
subject-04,1,64,0.665410995483398,bottle,bottle,pow,0064_pow_s04_pow_bottle_35_n03983396_123.png
subject-04,1,65,0.761615991592407,car,car,pow,0065_pow_s04_pow_car_35_n02814533_10701.png
subject-04,1,66,0.662164926528931,bear,bear,pow,0066_pow_s04_pow_bear_35_n02133161_4015.png
subject-04,1,67,1.21238589286804,chair,chair,0,0067_pow_s04_0_chair_35_n02791124_9050.png
subject-04,1,68,0.855821132659912,oven,knife,0,0068_pow_s04_0_knife_35_n03041632_32377.png
subject-04,1,69,0.716348886489868,cat,cat,0,0069_pow_s04_0_cat_35_n02123045_10717.png
subject-04,1,70,0.853147983551025,chair,chair,pow,0070_pow_s04_pow_chair_35_n04099969_14629.png
subject-04,1,71,0.958477973937988,oven,oven,0,0071_pow_s04_0_oven_35_n04111531_9695.png
subject-04,1,72,0.916011095046997,cat,bird,pow,0072_pow_s04_pow_bird_35_n01797886_3956.png
subject-04,1,73,1.33626294136047,bird,bird,0,0073_pow_s04_0_bird_35_n01855032_5358.png
subject-04,1,74,1.044508934021,keyboard,truck,0,0074_pow_s04_0_truck_35_n03417042_5331.png
subject-04,1,75,0.934664964675903,cat,cat,0,0075_pow_s04_0_cat_35_n02125311_765.png
subject-04,1,76,0.857183933258057,bicycle,bicycle,0,0076_pow_s04_0_bicycle_35_n03792782_15156.png
subject-04,1,77,1.19375586509705,dog,dog,pow,0077_pow_s04_pow_dog_35_n02097474_17794.png
subject-04,1,78,1.04583621025085,bird,bird,pow,0078_pow_s04_pow_bird_35_n01833805_103.png
subject-04,1,79,1.26618885993958,truck,truck,pow,0079_pow_s04_pow_truck_35_n03796401_1710.png
subject-04,1,80,0.726899147033691,bear,bear,0,0080_pow_s04_0_bear_35_n02132136_13746.png
subject-04,1,81,0.776024103164673,cat,bear,pow,0081_pow_s04_pow_bear_35_n02134418_119.png
subject-04,1,82,0.752152919769287,bird,bird,0,0082_pow_s04_0_bird_35_n02037110_13536.png
subject-04,1,83,1.15668702125549,boat,bottle,pow,0083_pow_s04_pow_bottle_35_n04560804_4537.png
subject-04,1,84,0.825217008590698,car,car,0,0084_pow_s04_0_car_35_n02814533_77384.png
subject-04,1,85,0.739259958267212,oven,oven,pow,0085_pow_s04_pow_oven_35_n04111531_14690.png
subject-04,1,86,0.613280057907104,keyboard,keyboard,0,0086_pow_s04_0_keyboard_35_n03085013_21956.png
subject-04,1,87,0.941735982894897,truck,truck,0,0087_pow_s04_0_truck_35_n03417042_8887.png
subject-04,1,88,0.901737213134766,oven,chair,pow,0088_pow_s04_pow_chair_35_n03376595_3968.png
subject-04,1,89,1.05928897857666,boat,boat,0,0089_pow_s04_0_boat_35_n03662601_5915.png
subject-04,1,90,1.32779002189636,chair,chair,pow,0090_pow_s04_pow_chair_35_n04099969_13657.png
subject-04,1,91,0.948155164718628,boat,boat,pow,0091_pow_s04_pow_boat_35_n04612504_278.png
subject-04,1,92,0.946652889251709,bear,boat,pow,0092_pow_s04_pow_boat_35_n03662601_8299.png
subject-04,1,93,0.86906099319458,dog,dog,0,0093_pow_s04_0_dog_35_n02093256_9651.png
subject-04,1,94,0.797205924987793,elephant,elephant,pow,0094_pow_s04_pow_elephant_35_n02504458_10101.png
subject-04,1,95,0.727627992630005,cat,cat,pow,0095_pow_s04_pow_cat_35_n02123597_12950.png
subject-04,1,96,0.772463083267212,dog,dog,pow,0096_pow_s04_pow_dog_35_n02100877_19273.png
subject-04,1,97,1.07882499694824,truck,truck,pow,0097_pow_s04_pow_truck_35_n03796401_28097.png
subject-04,1,98,0.831171989440918,airplane,airplane,pow,0098_pow_s04_pow_airplane_35_n02690373_863.png
subject-04,1,99,0.843789100646973,keyboard,keyboard,0,0099_pow_s04_0_keyboard_35_n03085013_10984.png
subject-04,1,100,0.958327054977417,dog,dog,0,0100_pow_s04_0_dog_35_n02088238_11525.png
subject-04,1,101,1.14859986305237,bear,bear,pow,0101_pow_s04_pow_bear_35_n02134084_9956.png
subject-04,1,102,0.877243995666504,keyboard,keyboard,pow,0102_pow_s04_pow_keyboard_35_n04505470_568.png
subject-04,1,103,0.731787919998169,bicycle,bicycle,0,0103_pow_s04_0_bicycle_35_n02835271_10542.png
subject-04,1,104,0.53640604019165,car,car,0,0104_pow_s04_0_car_35_n03100240_18181.png
subject-04,1,105,0.766172885894775,chair,chair,pow,0105_pow_s04_pow_chair_35_n02791124_8604.png
subject-04,1,106,1.28803896903992,boat,boat,0,0106_pow_s04_0_boat_35_n02951358_7835.png
subject-04,1,107,0.92671012878418,cat,cat,0,0107_pow_s04_0_cat_35_n02123159_4442.png
subject-04,1,108,0.885179996490479,keyboard,keyboard,0,0108_pow_s04_0_keyboard_35_n04505470_4856.png
subject-04,1,109,1.06150603294373,bottle,oven,0,0109_pow_s04_0_oven_35_n04111531_22316.png
subject-04,1,110,1.04956388473511,keyboard,keyboard,0,0110_pow_s04_0_keyboard_35_n04505470_4454.png
subject-04,1,111,0.825598001480103,keyboard,keyboard,pow,0111_pow_s04_pow_keyboard_35_n03085013_19233.png
subject-04,1,112,NaN,na,dog,pow,0112_pow_s04_pow_dog_35_n02088364_13509.png
subject-04,1,113,1.33676409721375,bicycle,bicycle,pow,0113_pow_s04_pow_bicycle_35_n03792782_3342.png
subject-04,1,114,1.01888513565063,keyboard,truck,pow,0114_pow_s04_pow_truck_35_n03796401_2543.png
subject-04,1,115,0.841301918029785,airplane,airplane,0,0115_pow_s04_0_airplane_35_n02690373_2874.png
subject-04,1,116,0.893926858901978,boat,boat,0,0116_pow_s04_0_boat_35_n04273569_16515.png
subject-04,1,117,0.844325065612793,chair,chair,0,0117_pow_s04_0_chair_35_n02791124_5673.png
subject-04,1,118,0.834319114685059,elephant,elephant,pow,0118_pow_s04_pow_elephant_35_n02504013_2052.png
subject-04,1,119,0.803009033203125,cat,cat,pow,0119_pow_s04_pow_cat_35_n02123045_12211.png
subject-04,1,120,0.963288068771362,bottle,bottle,0,0120_pow_s04_0_bottle_35_n04591713_4931.png
subject-04,1,121,0.961722135543823,cat,cat,pow,0121_pow_s04_pow_cat_35_n02123394_2516.png
subject-04,1,122,1.4582531452179,bicycle,dog,0,0122_pow_s04_0_dog_35_n02091831_8753.png
subject-04,1,123,1.09450697898865,cat,cat,pow,0123_pow_s04_pow_cat_35_n02123394_4675.png
subject-04,1,124,0.792682886123657,knife,knife,0,0124_pow_s04_0_knife_35_n03041632_4269.png
subject-04,1,125,1.04498410224915,truck,truck,0,0125_pow_s04_0_truck_35_n04467665_9123.png
subject-04,1,126,0.79715895652771,car,car,pow,0126_pow_s04_pow_car_35_n04285008_7353.png
subject-04,1,127,0.858690977096558,keyboard,knife,pow,0127_pow_s04_pow_knife_35_n03041632_18766.png
subject-04,1,128,0.941112995147705,keyboard,chair,pow,0128_pow_s04_pow_chair_35_n03376595_16763.png
subject-04,1,129,0.785711050033569,oven,oven,pow,0129_pow_s04_pow_oven_35_n04111531_1298.png
subject-04,1,130,0.6843581199646,oven,oven,0,0130_pow_s04_0_oven_35_n04111531_4452.png
subject-04,1,131,0.660682916641235,car,car,pow,0131_pow_s04_pow_car_35_n04285008_8530.png
subject-04,1,132,0.789396047592163,cat,cat,0,0132_pow_s04_0_cat_35_n02123394_8629.png
subject-04,1,133,0.785065889358521,clock,clock,pow,0133_pow_s04_pow_clock_35_n03196217_1962.png
subject-04,1,134,0.707431077957153,cat,dog,0,0134_pow_s04_0_dog_35_n02113712_8367.png
subject-04,1,135,0.701830863952637,car,car,pow,0135_pow_s04_pow_car_35_n02814533_17701.png
subject-04,1,136,0.822062969207764,bicycle,bicycle,0,0136_pow_s04_0_bicycle_35_n02835271_21558.png
subject-04,1,137,1.33440399169922,cat,cat,pow,0137_pow_s04_pow_cat_35_n02123597_8089.png
subject-04,1,138,0.802493095397949,oven,oven,0,0138_pow_s04_0_oven_35_n04111531_6415.png
subject-04,1,139,0.854948997497559,bear,elephant,pow,0139_pow_s04_pow_elephant_35_n02504013_6461.png
subject-04,1,140,0.869138956069946,bicycle,bicycle,pow,0140_pow_s04_pow_bicycle_35_n03792782_7344.png
subject-04,1,141,0.989734172821045,bird,bird,pow,0141_pow_s04_pow_bird_35_n01843383_6960.png
subject-04,1,142,0.864033937454224,bear,bear,0,0142_pow_s04_0_bear_35_n02133161_1716.png
subject-04,1,143,0.686048030853271,bear,bear,0,0143_pow_s04_0_bear_35_n02133161_1970.png
subject-04,1,144,0.876255989074707,airplane,airplane,pow,0144_pow_s04_pow_airplane_35_n02690373_10510.png
subject-04,1,145,1.01847791671753,bear,dog,pow,0145_pow_s04_pow_dog_35_n02108551_18962.png
subject-04,1,146,0.703092098236084,oven,oven,pow,0146_pow_s04_pow_oven_35_n04111531_2960.png
subject-04,1,147,NaN,na,airplane,0,0147_pow_s04_0_airplane_35_n02690373_2676.png
subject-04,1,148,0.935637950897217,knife,boat,pow,0148_pow_s04_pow_boat_35_n02951358_30479.png
subject-04,1,149,0.741343975067139,bear,bear,pow,0149_pow_s04_pow_bear_35_n02134084_6118.png
subject-04,1,150,0.761039018630981,clock,clock,0,0150_pow_s04_0_clock_35_n03196217_10384.png
subject-04,1,151,0.981611967086792,elephant,elephant,pow,0151_pow_s04_pow_elephant_35_n02504458_2607.png
subject-04,1,152,0.846978902816772,bottle,bottle,0,0152_pow_s04_0_bottle_35_n04560804_4531.png
subject-04,1,153,1.3675639629364,dog,dog,0,0153_pow_s04_0_dog_35_n02099849_478.png
subject-04,1,154,1.04408478736877,bear,bear,0,0154_pow_s04_0_bear_35_n02134418_5120.png
subject-04,1,155,0.9045250415802,boat,oven,0,0155_pow_s04_0_oven_35_n04111531_21855.png
subject-04,1,156,0.77895188331604,bicycle,bicycle,0,0156_pow_s04_0_bicycle_35_n02835271_10414.png
subject-04,1,157,0.769573926925659,bottle,bottle,0,0157_pow_s04_0_bottle_35_n03983396_1090.png
subject-04,1,158,0.743119955062866,oven,oven,0,0158_pow_s04_0_oven_35_n04111531_9424.png
subject-04,1,159,0.986870050430298,knife,knife,pow,0159_pow_s04_pow_knife_35_n03041632_1607.png
subject-04,1,160,1.02338099479675,oven,oven,pow,0160_pow_s04_pow_oven_35_n04111531_15467.png
subject-04,1,161,0.835546016693115,airplane,airplane,0,0161_pow_s04_0_airplane_35_n02690373_7239.png
subject-04,1,162,0.702211856842041,truck,truck,0,0162_pow_s04_0_truck_35_n03417042_8654.png
subject-04,1,163,1.09252595901489,bottle,keyboard,pow,0163_pow_s04_pow_keyboard_35_n04505470_4973.png
subject-04,1,164,0.720244884490967,oven,oven,0,0164_pow_s04_0_oven_35_n04111531_10672.png
subject-04,1,165,0.672857046127319,keyboard,keyboard,0,0165_pow_s04_0_keyboard_35_n03085013_21155.png
subject-04,1,166,0.603127002716064,airplane,airplane,0,0166_pow_s04_0_airplane_35_n02690373_7370.png
subject-04,1,167,0.60753607749939,boat,boat,0,0167_pow_s04_0_boat_35_n04612504_15068.png
subject-04,1,168,0.706228971481323,bicycle,bicycle,0,0168_pow_s04_0_bicycle_35_n03792782_2364.png
subject-04,1,169,0.842046976089478,oven,truck,pow,0169_pow_s04_pow_truck_35_n03417042_8247.png
subject-04,1,170,0.686372995376587,airplane,airplane,pow,0170_pow_s04_pow_airplane_35_n02690373_4269.png
subject-04,1,171,0.605808973312378,clock,clock,pow,0171_pow_s04_pow_clock_35_n04548280_3013.png
subject-04,1,172,0.93353796005249,oven,oven,pow,0172_pow_s04_pow_oven_35_n04111531_8531.png
subject-04,1,173,0.585806131362915,bicycle,bicycle,0,0173_pow_s04_0_bicycle_35_n03792782_4382.png
subject-04,1,174,0.644106864929199,airplane,airplane,0,0174_pow_s04_0_airplane_35_n02690373_4176.png
subject-04,1,175,0.972470045089722,knife,cat,pow,0175_pow_s04_pow_cat_35_n02123597_8771.png
subject-04,1,176,0.75666618347168,bottle,bottle,pow,0176_pow_s04_pow_bottle_35_n03983396_2556.png
subject-04,1,177,0.606291770935059,bottle,bottle,0,0177_pow_s04_0_bottle_35_n04591713_2038.png
subject-04,1,178,0.654736995697021,cat,cat,0,0178_pow_s04_0_cat_35_n02123597_9842.png
subject-04,1,179,1.1590678691864,oven,elephant,0,0179_pow_s04_0_elephant_35_n02504013_6222.png
subject-04,1,180,0.759236097335815,oven,boat,pow,0180_pow_s04_pow_boat_35_n03662601_1789.png
subject-04,1,181,1.5001699924469,dog,dog,0,0181_pow_s04_0_dog_35_n02113712_8055.png
subject-04,1,182,0.758211851119995,bottle,bottle,pow,0182_pow_s04_pow_bottle_35_n04560804_9848.png
subject-04,1,183,0.608860015869141,truck,truck,0,0183_pow_s04_0_truck_35_n04467665_30756.png
subject-04,1,184,0.758803844451904,clock,clock,0,0184_pow_s04_0_clock_35_n04548280_4306.png
subject-04,1,185,0.689659833908081,car,car,pow,0185_pow_s04_pow_car_35_n02814533_9785.png
subject-04,1,186,0.587512969970703,cat,cat,0,0186_pow_s04_0_cat_35_n02123597_5816.png
subject-04,1,187,0.754148960113525,airplane,airplane,pow,0187_pow_s04_pow_airplane_35_n02690373_6046.png
subject-04,1,188,1.45857310295105,airplane,airplane,0,0188_pow_s04_0_airplane_35_n02690373_13326.png
subject-04,1,189,1.15118718147278,dog,elephant,pow,0189_pow_s04_pow_elephant_35_n02504458_6301.png
subject-04,1,190,0.649327039718628,dog,dog,0,0190_pow_s04_0_dog_35_n02113712_5399.png
subject-04,1,191,0.609158992767334,car,car,pow,0191_pow_s04_pow_car_35_n02814533_23926.png
subject-04,1,192,0.737380027770996,cat,dog,0,0192_pow_s04_0_dog_35_n02100877_11080.png
subject-04,1,193,0.981990814208984,bear,oven,pow,0193_pow_s04_pow_oven_35_n04111531_24065.png
subject-04,1,194,0.801800012588501,clock,knife,pow,0194_pow_s04_pow_knife_35_n03041632_17100.png
subject-04,1,195,0.670251846313477,bear,bear,pow,0195_pow_s04_pow_bear_35_n02132136_2752.png
subject-04,1,196,1.04480195045471,truck,truck,pow,0196_pow_s04_pow_truck_35_n03796401_9601.png
subject-04,1,197,1.295166015625,bear,bear,pow,0197_pow_s04_pow_bear_35_n02133161_3877.png
subject-04,1,198,0.903866052627563,car,car,pow,0198_pow_s04_pow_car_35_n03100240_22844.png
subject-04,1,199,0.962618827819824,elephant,elephant,0,0199_pow_s04_0_elephant_35_n02504458_2031.png
subject-04,1,200,1.07718300819397,bear,boat,pow,0200_pow_s04_pow_boat_35_n04273569_11038.png
subject-04,1,201,1.03715085983276,elephant,elephant,pow,0201_pow_s04_pow_elephant_35_n02504458_35.png
subject-04,1,202,0.811208009719849,oven,oven,pow,0202_pow_s04_pow_oven_35_n04111531_4750.png
subject-04,1,203,0.663851976394653,bear,bear,0,0203_pow_s04_0_bear_35_n02132136_9609.png
subject-04,1,204,0.784187078475952,cat,cat,pow,0204_pow_s04_pow_cat_35_n02124075_1707.png
subject-04,1,205,0.768543004989624,bottle,bottle,pow,0205_pow_s04_pow_bottle_35_n04560804_26772.png
subject-04,1,206,0.996878862380981,car,clock,pow,0206_pow_s04_pow_clock_35_n04548280_668.png
subject-04,1,207,0.771231889724731,airplane,airplane,0,0207_pow_s04_0_airplane_35_n02690373_9264.png
subject-04,1,208,0.939514875411987,knife,knife,0,0208_pow_s04_0_knife_35_n03041632_4318.png
subject-04,1,209,NaN,na,dog,0,0209_pow_s04_0_dog_35_n02085936_5609.png
subject-04,1,210,0.874769926071167,cat,cat,0,0210_pow_s04_0_cat_35_n02124075_947.png
subject-04,1,211,1.08073592185974,bicycle,bicycle,0,0211_pow_s04_0_bicycle_35_n02835271_1573.png
subject-04,1,212,1.2173969745636,oven,bicycle,pow,0212_pow_s04_pow_bicycle_35_n02835271_9416.png
subject-04,1,213,0.815566062927246,airplane,airplane,0,0213_pow_s04_0_airplane_35_n02690373_3956.png
subject-04,1,214,0.74406909942627,boat,boat,0,0214_pow_s04_0_boat_35_n04273569_22576.png
subject-04,1,215,1.1964259147644,bicycle,bicycle,pow,0215_pow_s04_pow_bicycle_35_n03792782_5405.png
subject-04,1,216,0.824982166290283,bear,bear,pow,0216_pow_s04_pow_bear_35_n02134418_2814.png
subject-04,1,217,1.03127908706665,elephant,bear,0,0217_pow_s04_0_bear_35_n02133161_15394.png
subject-04,1,218,0.843769073486328,bear,cat,pow,0218_pow_s04_pow_cat_35_n02123159_4119.png
subject-04,1,219,0.866631984710693,car,car,pow,0219_pow_s04_pow_car_35_n03100240_6173.png
subject-04,1,220,0.68665885925293,bear,bear,0,0220_pow_s04_0_bear_35_n02134084_14913.png
subject-04,1,221,1.25283789634705,car,truck,pow,0221_pow_s04_pow_truck_35_n03796401_4390.png
subject-04,1,222,0.821136951446533,bear,elephant,pow,0222_pow_s04_pow_elephant_35_n02504013_6471.png
subject-04,1,223,1.10316395759583,dog,dog,pow,0223_pow_s04_pow_dog_35_n02089973_2608.png
subject-04,1,224,0.931518077850342,bottle,oven,pow,0224_pow_s04_pow_oven_35_n04111531_7355.png
subject-04,1,225,1.14589285850525,car,car,pow,0225_pow_s04_pow_car_35_n02814533_35745.png
subject-04,1,226,1.42860388755798,elephant,elephant,0,0226_pow_s04_0_elephant_35_n02504458_8151.png
subject-04,1,227,1.19382786750793,oven,knife,pow,0227_pow_s04_pow_knife_35_n03041632_31271.png
subject-04,1,228,0.661865949630737,clock,clock,pow,0228_pow_s04_pow_clock_35_n02708093_6597.png
subject-04,1,229,0.724917888641357,car,car,0,0229_pow_s04_0_car_35_n02814533_9449.png
subject-04,1,230,0.707395076751709,bottle,bottle,0,0230_pow_s04_0_bottle_35_n04591713_573.png
subject-04,1,231,1.10585498809814,knife,knife,0,0231_pow_s04_0_knife_35_n03041632_46091.png
subject-04,1,232,1.05040597915649,cat,dog,pow,0232_pow_s04_pow_dog_35_n02100735_3514.png
subject-04,1,233,NaN,na,bear,pow,0233_pow_s04_pow_bear_35_n02133161_4968.png
subject-04,1,234,NaN,na,clock,0,0234_pow_s04_0_clock_35_n04548280_8225.png
subject-04,1,235,0.607583999633789,keyboard,keyboard,pow,0235_pow_s04_pow_keyboard_35_n03085013_22027.png
subject-04,1,236,0.781607866287231,elephant,elephant,pow,0236_pow_s04_pow_elephant_35_n02504013_2770.png
subject-04,1,237,0.617345094680786,car,car,pow,0237_pow_s04_pow_car_35_n02814533_55054.png
subject-04,1,238,0.737582921981812,bird,bird,0,0238_pow_s04_0_bird_35_n01534433_3762.png
subject-04,1,239,0.896023988723755,keyboard,keyboard,0,0239_pow_s04_0_keyboard_35_n04505470_264.png
subject-04,1,240,1.17886281013489,chair,bicycle,0,0240_pow_s04_0_bicycle_35_n02835271_8271.png
subject-04,1,241,0.838886022567749,truck,truck,0,0241_pow_s04_0_truck_35_n03417042_18590.png
subject-04,1,242,0.759010076522827,bicycle,bicycle,pow,0242_pow_s04_pow_bicycle_35_n02835271_12237.png
subject-04,1,243,0.757133007049561,boat,bicycle,0,0243_pow_s04_0_bicycle_35_n03792782_7678.png
subject-04,1,244,0.993705034255981,knife,knife,0,0244_pow_s04_0_knife_35_n03041632_131.png
subject-04,1,245,1.34592413902283,truck,knife,0,0245_pow_s04_0_knife_35_n03041632_46103.png
subject-04,1,246,1.05257081985474,oven,oven,0,0246_pow_s04_0_oven_35_n04111531_1723.png
subject-04,1,247,0.581105947494507,car,car,0,0247_pow_s04_0_car_35_n04285008_14554.png
subject-04,1,248,0.633373975753784,bird,bird,pow,0248_pow_s04_pow_bird_35_n01530575_5933.png
subject-04,1,249,0.640538930892944,airplane,airplane,0,0249_pow_s04_0_airplane_35_n02690373_2923.png
subject-04,1,250,0.682770013809204,boat,boat,0,0250_pow_s04_0_boat_35_n03344393_1115.png
subject-04,1,251,0.964931011199951,oven,bird,pow,0251_pow_s04_pow_bird_35_n02028035_4053.png
subject-04,1,252,0.879400968551636,oven,oven,0,0252_pow_s04_0_oven_35_n04111531_19126.png
subject-04,1,253,0.699956893920898,oven,oven,0,0253_pow_s04_0_oven_35_n04111531_8688.png
subject-04,1,254,1.04430603981018,keyboard,keyboard,0,0254_pow_s04_0_keyboard_35_n04505470_2358.png
subject-04,1,255,0.864507913589478,oven,clock,pow,0255_pow_s04_pow_clock_35_n02708093_1495.png
subject-04,1,256,0.594835042953491,clock,clock,pow,0256_pow_s04_pow_clock_35_n03196217_95.png
subject-04,1,257,1.08242607116699,truck,truck,pow,0257_pow_s04_pow_truck_35_n04467665_5441.png
subject-04,1,258,0.818581104278564,bear,dog,pow,0258_pow_s04_pow_dog_35_n02110806_5994.png
subject-04,1,259,0.833259105682373,keyboard,keyboard,pow,0259_pow_s04_pow_keyboard_35_n03085013_19707.png
subject-04,1,260,1.14583206176758,dog,dog,0,0260_pow_s04_0_dog_35_n02096294_5189.png
subject-04,1,261,1.49545001983643,bottle,knife,pow,0261_pow_s04_pow_knife_35_n03041632_16020.png
subject-04,1,262,1.20977711677551,oven,oven,pow,0262_pow_s04_pow_oven_35_n04111531_13797.png
