subj,session,trial,rt,object_response,category,condition,imagename
subject-06,1,1,0.983650922775269,airplane,airplane,pow,0001_pow_s06_pow_airplane_35_n02690373_8765.png
subject-06,1,2,0.698215007781982,oven,oven,0,0002_pow_s06_0_oven_35_n04111531_3159.png
subject-06,1,3,0.552232027053833,car,truck,pow,0003_pow_s06_pow_truck_35_n03796401_28190.png
subject-06,1,4,0.658172845840454,oven,oven,pow,0004_pow_s06_pow_oven_35_n04111531_769.png
subject-06,1,5,0.534723043441772,airplane,airplane,pow,0005_pow_s06_pow_airplane_35_n02690373_891.png
subject-06,1,6,0.786693096160889,dog,dog,pow,0006_pow_s06_pow_dog_35_n02100735_8149.png
subject-06,1,7,0.746851205825806,cat,cat,0,0007_pow_s06_0_cat_35_n02123597_2232.png
subject-06,1,8,0.647361993789673,bicycle,bicycle,pow,0008_pow_s06_pow_bicycle_35_n03792782_12844.png
subject-06,1,9,0.769341945648193,elephant,dog,pow,0009_pow_s06_pow_dog_35_n02113624_8130.png
subject-06,1,10,0.799875020980835,truck,truck,0,0010_pow_s06_0_truck_35_n03796401_9627.png
subject-06,1,11,0.836100101470947,oven,knife,pow,0011_pow_s06_pow_knife_35_n03041632_20433.png
subject-06,1,12,0.896033048629761,airplane,airplane,pow,0012_pow_s06_pow_airplane_35_n02690373_8783.png
subject-06,1,13,0.726721048355103,bear,bear,0,0013_pow_s06_0_bear_35_n02134084_15118.png
subject-06,1,14,0.656441926956177,bird,bird,pow,0014_pow_s06_pow_bird_35_n02033041_2320.png
subject-06,1,15,0.679636001586914,bird,bird,0,0015_pow_s06_0_bird_35_n01797886_26842.png
subject-06,1,16,0.568166971206665,bird,bird,pow,0016_pow_s06_pow_bird_35_n01797886_7202.png
subject-06,1,17,0.533129215240479,oven,oven,0,0017_pow_s06_0_oven_35_n04111531_22291.png
subject-06,1,18,0.763558864593506,bicycle,bicycle,pow,0018_pow_s06_pow_bicycle_35_n02835271_2904.png
subject-06,1,19,0.763838052749634,bottle,bottle,0,0019_pow_s06_0_bottle_35_n02823428_7624.png
subject-06,1,20,0.632437944412231,airplane,airplane,0,0020_pow_s06_0_airplane_35_n02690373_6887.png
subject-06,1,21,0.741051197052002,truck,truck,0,0021_pow_s06_0_truck_35_n04467665_20622.png
subject-06,1,22,0.607086896896362,chair,chair,0,0022_pow_s06_0_chair_35_n04429376_17343.png
subject-06,1,23,0.745085000991821,bird,bird,pow,0023_pow_s06_pow_bird_35_n02025239_3382.png
subject-06,1,24,0.938180923461914,truck,truck,0,0024_pow_s06_0_truck_35_n04467665_8806.png
subject-06,1,25,1.22034597396851,knife,knife,pow,0025_pow_s06_pow_knife_35_n03041632_2184.png
subject-06,1,26,0.742822885513306,bear,bear,0,0026_pow_s06_0_bear_35_n02132136_5146.png
