subj,session,trial,rt,object_response,category,condition,imagename
subject-03,1,1,1.21417284011841,cat,dog,pow,0001_pow_s03_pow_dog_35_n02097298_12109.png
subject-03,1,2,0.90642786026001,chair,chair,pow,0002_pow_s03_pow_chair_35_n03376595_7394.png
subject-03,1,3,0.736892938613892,car,car,0,0003_pow_s03_0_car_35_n03100240_17523.png
subject-03,1,4,0.907723188400269,bird,bird,0,0004_pow_s03_0_bird_35_n01795545_17809.png
subject-03,1,5,0.997843980789185,oven,oven,pow,0005_pow_s03_pow_oven_35_n04111531_5336.png
subject-03,1,6,0.722337961196899,boat,boat,0,0006_pow_s03_0_boat_35_n04612504_22090.png
subject-03,1,7,1.29060196876526,boat,boat,pow,0007_pow_s03_pow_boat_35_n03344393_10001.png
subject-03,1,8,1.01317191123962,airplane,boat,0,0008_pow_s03_0_boat_35_n04273569_39.png
subject-03,1,9,1.21904301643372,bird,oven,0,0009_pow_s03_0_oven_35_n04111531_21382.png
subject-03,1,10,0.957463979721069,dog,dog,pow,0010_pow_s03_pow_dog_35_n02102177_7619.png
subject-03,1,11,0.733703136444092,boat,boat,0,0011_pow_s03_0_boat_35_n04612504_4310.png
subject-03,1,12,NaN,na,bear,0,0012_pow_s03_0_bear_35_n02134418_1174.png
subject-03,1,13,1.04836201667786,bird,boat,pow,0013_pow_s03_pow_boat_35_n03662601_15781.png
subject-03,1,14,0.786569833755493,chair,chair,0,0014_pow_s03_0_chair_35_n03376595_14102.png
subject-03,1,15,1.08484601974487,bird,bird,0,0015_pow_s03_0_bird_35_n02027492_15798.png
subject-03,1,16,1.13930416107178,dog,dog,pow,0016_pow_s03_pow_dog_35_n02091032_1239.png
subject-03,1,17,1.25330209732056,truck,truck,pow,0017_pow_s03_pow_truck_35_n03796401_1055.png
subject-03,1,18,0.845592021942139,cat,cat,0,0018_pow_s03_0_cat_35_n02124075_15230.png
subject-03,1,19,NaN,na,dog,pow,0019_pow_s03_pow_dog_35_n02091831_1232.png
subject-03,1,20,0.781920909881592,bicycle,bicycle,pow,0020_pow_s03_pow_bicycle_35_n02835271_11332.png
subject-03,1,21,0.996284008026123,chair,chair,pow,0021_pow_s03_pow_chair_35_n02791124_422.png
subject-03,1,22,0.940323114395142,cat,cat,0,0022_pow_s03_0_cat_35_n02125311_10094.png
subject-03,1,23,0.748589038848877,airplane,airplane,0,0023_pow_s03_0_airplane_35_n02690373_2092.png
subject-03,1,24,1.15494203567505,oven,bottle,pow,0024_pow_s03_pow_bottle_35_n03937543_2600.png
subject-03,1,25,0.931225061416626,cat,dog,pow,0025_pow_s03_pow_dog_35_n02096294_11328.png
subject-03,1,26,0.79169487953186,clock,keyboard,pow,0026_pow_s03_pow_keyboard_35_n04505470_6601.png
subject-03,1,27,1.06806778907776,keyboard,keyboard,pow,0027_pow_s03_pow_keyboard_35_n04505470_4827.png
subject-03,1,28,1.12255382537842,dog,dog,0,0028_pow_s03_0_dog_35_n02102973_4816.png
subject-03,1,29,0.958981037139893,elephant,elephant,0,0029_pow_s03_0_elephant_35_n02504013_7210.png
subject-03,1,30,0.919061899185181,airplane,airplane,0,0030_pow_s03_0_airplane_35_n02690373_2856.png
subject-03,1,31,1.30355191230774,cat,bird,pow,0031_pow_s03_pow_bird_35_n01818515_7114.png
subject-03,1,32,0.863521814346313,cat,cat,pow,0032_pow_s03_pow_cat_35_n02123597_14791.png
subject-03,1,33,0.964235782623291,cat,dog,pow,0033_pow_s03_pow_dog_35_n02111500_8188.png
subject-03,1,34,0.74079704284668,clock,clock,pow,0034_pow_s03_pow_clock_35_n02708093_3841.png
subject-03,1,35,1.33876895904541,bear,bear,0,0035_pow_s03_0_bear_35_n02132136_9497.png
subject-03,1,36,1.33691310882568,knife,knife,0,0036_pow_s03_0_knife_35_n03041632_17820.png
subject-03,1,37,1.31346297264099,bird,car,pow,0037_pow_s03_pow_car_35_n03100240_18984.png
subject-03,1,38,1.15178799629211,elephant,elephant,0,0038_pow_s03_0_elephant_35_n02504458_10661.png
subject-03,1,39,1.18216013908386,chair,chair,0,0039_pow_s03_0_chair_35_n04429376_3820.png
subject-03,1,40,1.19643592834473,airplane,airplane,0,0040_pow_s03_0_airplane_35_n02690373_8069.png
subject-03,1,41,1.17274117469788,airplane,airplane,pow,0041_pow_s03_pow_airplane_35_n02690373_1773.png
subject-03,1,42,1.05719900131226,cat,cat,pow,0042_pow_s03_pow_cat_35_n02123045_909.png
subject-03,1,43,1.24130487442017,keyboard,oven,0,0043_pow_s03_0_oven_35_n04111531_12942.png
subject-03,1,44,1.50043392181396,dog,elephant,pow,0044_pow_s03_pow_elephant_35_n02504013_3911.png
subject-03,1,45,0.786579847335815,cat,cat,0,0045_pow_s03_0_cat_35_n02123597_386.png
subject-03,1,46,1.16875505447388,oven,boat,pow,0046_pow_s03_pow_boat_35_n03662601_1834.png
subject-03,1,47,1.50014901161194,oven,bicycle,pow,0047_pow_s03_pow_bicycle_35_n02835271_13489.png
