subj,session,trial,rt,object_response,category,condition,imagename
subject-02,1,1,0.757191181182861,bear,dog,pow,0001_pow_s02_pow_dog_35_n02097298_12109.png
subject-02,1,2,0.497365951538086,chair,chair,pow,0002_pow_s02_pow_chair_35_n03376595_7394.png
subject-02,1,3,0.644177198410034,car,car,0,0003_pow_s02_0_car_35_n03100240_17523.png
subject-02,1,4,0.635976076126099,bird,bird,0,0004_pow_s02_0_bird_35_n01795545_17809.png
subject-02,1,5,0.968609094619751,truck,oven,pow,0005_pow_s02_pow_oven_35_n04111531_6298.png
subject-02,1,6,0.560181856155396,boat,boat,0,0006_pow_s02_0_boat_35_n03344393_4376.png
subject-02,1,7,0.498117923736572,boat,boat,pow,0007_pow_s02_pow_boat_35_n03344393_629.png
subject-02,1,8,0.530810117721558,boat,boat,0,0008_pow_s02_0_boat_35_n04273569_39.png
subject-02,1,9,0.590724945068359,oven,oven,0,0009_pow_s02_0_oven_35_n04111531_27.png
subject-02,1,10,0.798530101776123,dog,dog,pow,0010_pow_s02_pow_dog_35_n02102177_7619.png
subject-02,1,11,0.753424882888794,boat,boat,0,0011_pow_s02_0_boat_35_n04273569_3460.png
subject-02,1,12,0.577059984207153,bear,bear,0,0012_pow_s02_0_bear_35_n02134418_1174.png
subject-02,1,13,0.669632911682129,boat,boat,pow,0013_pow_s02_pow_boat_35_n03344393_6363.png
subject-02,1,14,0.532140970230103,chair,chair,0,0014_pow_s02_0_chair_35_n04099969_14537.png
subject-02,1,15,0.63268518447876,bird,bird,0,0015_pow_s02_0_bird_35_n02027492_15798.png
subject-02,1,16,0.725181102752686,chair,dog,pow,0016_pow_s02_pow_dog_35_n02091032_1239.png
subject-02,1,17,0.77935791015625,truck,truck,pow,0017_pow_s02_pow_truck_35_n03417042_7444.png
subject-02,1,18,0.565939903259277,cat,cat,0,0018_pow_s02_0_cat_35_n02124075_15230.png
subject-02,1,19,0.574034929275513,dog,dog,pow,0019_pow_s02_pow_dog_35_n02091831_1232.png
subject-02,1,20,0.68874716758728,bicycle,bicycle,pow,0020_pow_s02_pow_bicycle_35_n02835271_14383.png
subject-02,1,21,0.896594047546387,oven,chair,pow,0021_pow_s02_pow_chair_35_n02791124_3221.png
subject-02,1,22,1.10561299324036,cat,cat,0,0022_pow_s02_0_cat_35_n02125311_10094.png
subject-02,1,23,0.654040098190308,airplane,airplane,0,0023_pow_s02_0_airplane_35_n02690373_2092.png
subject-02,1,24,0.78488302230835,keyboard,bottle,pow,0024_pow_s02_pow_bottle_35_n03937543_2600.png
subject-02,1,25,0.762510061264038,dog,dog,pow,0025_pow_s02_pow_dog_35_n02096294_11328.png
subject-02,1,26,0.492650032043457,bottle,keyboard,pow,0026_pow_s02_pow_keyboard_35_n04505470_147.png
subject-02,1,27,0.847765922546387,keyboard,keyboard,pow,0027_pow_s02_pow_keyboard_35_n03085013_5714.png
subject-02,1,28,0.672446966171265,dog,dog,0,0028_pow_s02_0_dog_35_n02102973_4816.png
subject-02,1,29,0.772304058074951,elephant,elephant,0,0029_pow_s02_0_elephant_35_n02504013_7210.png
subject-02,1,30,0.849020004272461,airplane,airplane,0,0030_pow_s02_0_airplane_35_n02690373_2856.png
subject-02,1,31,0.806394100189209,cat,bird,pow,0031_pow_s02_pow_bird_35_n01818515_7114.png
subject-02,1,32,0.798422813415527,cat,cat,pow,0032_pow_s02_pow_cat_35_n02124075_13747.png
subject-02,1,33,0.722968101501465,dog,dog,pow,0033_pow_s02_pow_dog_35_n02111500_8188.png
subject-02,1,34,0.745858907699585,clock,clock,pow,0034_pow_s02_pow_clock_35_n03196217_2246.png
subject-02,1,35,0.532068014144897,bear,bear,0,0035_pow_s02_0_bear_35_n02132136_9497.png
subject-02,1,36,0.695134878158569,knife,knife,0,0036_pow_s02_0_knife_35_n03041632_35116.png
subject-02,1,37,0.750227928161621,car,car,pow,0037_pow_s02_pow_car_35_n03100240_18984.png
subject-02,1,38,0.596769094467163,elephant,elephant,0,0038_pow_s02_0_elephant_35_n02504458_10661.png
subject-02,1,39,0.52144980430603,chair,chair,0,0039_pow_s02_0_chair_35_n03376595_6800.png
subject-02,1,40,0.637896060943604,airplane,airplane,0,0040_pow_s02_0_airplane_35_n02690373_8069.png
