subj,session,trial,rt,object_response,category,condition,imagename
subject-06,1,1,1.19033288955688,airplane,airplane,false,0001_fc_s06_false_airplane_35_n02690373_18845.png
subject-06,1,2,0.906470060348511,oven,oven,true,0002_fc_s06_true_oven_35_n04111531_101.png
subject-06,1,3,0.966752052307129,airplane,truck,false,0003_fc_s06_false_truck_35_n04467665_15994.png
subject-06,1,4,1.40557503700256,bear,oven,false,0004_fc_s06_false_oven_35_n04111531_7600.png
subject-06,1,5,0.6754310131073,airplane,airplane,false,0005_fc_s06_false_airplane_35_n02690373_8141.png
subject-06,1,6,0.725769996643066,dog,dog,false,0006_fc_s06_false_dog_35_n02096585_342.png
subject-06,1,7,0.902511835098267,cat,cat,true,0007_fc_s06_true_cat_35_n02123597_7468.png
subject-06,1,8,0.846996068954468,bicycle,bicycle,false,0008_fc_s06_false_bicycle_35_n02835271_12701.png
subject-06,1,9,1.00077080726624,dog,dog,false,0009_fc_s06_false_dog_35_n02099712_6820.png
subject-06,1,10,0.847436904907227,truck,truck,true,0010_fc_s06_true_truck_35_n03796401_3156.png
subject-06,1,11,0.752121925354004,knife,knife,false,0011_fc_s06_false_knife_35_n03041632_45775.png
subject-06,1,12,0.83650803565979,airplane,airplane,false,0012_fc_s06_false_airplane_35_n02690373_10006.png
subject-06,1,13,0.62620997428894,bear,bear,true,0013_fc_s06_true_bear_35_n02132136_2387.png
subject-06,1,14,0.863558053970337,bird,bird,false,0014_fc_s06_false_bird_35_n02051845_6128.png
subject-06,1,15,0.470247983932495,bird,bird,true,0015_fc_s06_true_bird_35_n01855032_2880.png
subject-06,1,16,0.570375919342041,bird,bird,false,0016_fc_s06_false_bird_35_n01614925_686.png
subject-06,1,17,0.716859102249146,oven,oven,true,0017_fc_s06_true_oven_35_n04111531_11505.png
subject-06,1,18,0.631432056427002,bicycle,bicycle,false,0018_fc_s06_false_bicycle_35_n03792782_4740.png
subject-06,1,19,1.16994190216064,airplane,bottle,true,0019_fc_s06_true_bottle_35_n04579145_198.png
subject-06,1,20,0.724492073059082,airplane,airplane,true,0020_fc_s06_true_airplane_35_n02690373_6914.png
subject-06,1,21,0.792778015136719,truck,truck,true,0021_fc_s06_true_truck_35_n03417042_17839.png
subject-06,1,22,1.21569609642029,chair,chair,true,0022_fc_s06_true_chair_35_n03376595_3812.png
subject-06,1,23,0.766670942306519,bird,bird,false,0023_fc_s06_false_bird_35_n02006656_124.png
subject-06,1,24,0.642107009887695,oven,truck,true,0024_fc_s06_true_truck_35_n03417042_1087.png
subject-06,1,25,0.780362129211426,knife,knife,false,0025_fc_s06_false_knife_35_n03041632_43289.png
subject-06,1,26,0.526427984237671,bear,bear,true,0026_fc_s06_true_bear_35_n02134084_20692.png
subject-06,1,27,0.819094896316528,elephant,dog,false,0027_fc_s06_false_dog_35_n02108000_6587.png
subject-06,1,28,0.595475912094116,keyboard,keyboard,true,0028_fc_s06_true_keyboard_35_n03085013_20843.png
subject-06,1,29,0.562416076660156,bear,bear,false,0029_fc_s06_false_bear_35_n02132136_1467.png
subject-06,1,30,0.646786212921143,keyboard,keyboard,true,0030_fc_s06_true_keyboard_35_n04505470_550.png
subject-06,1,31,0.677201986312866,bird,bird,true,0031_fc_s06_true_bird_35_n01843383_2335.png
subject-06,1,32,0.84553599357605,dog,dog,false,0032_fc_s06_false_dog_35_n02088466_918.png
subject-06,1,33,1.14643001556396,boat,boat,true,0033_fc_s06_true_boat_35_n02951358_12627.png
subject-06,1,34,0.982671976089478,clock,clock,true,0034_fc_s06_true_clock_35_n02708093_245.png
subject-06,1,35,0.560800075531006,bear,bear,true,0035_fc_s06_true_bear_35_n02134418_3570.png
subject-06,1,36,0.691334009170532,truck,truck,false,0036_fc_s06_false_truck_35_n03796401_15465.png
subject-06,1,37,0.751800060272217,car,car,false,0037_fc_s06_false_car_35_n03100240_5479.png
subject-06,1,38,1.22762584686279,airplane,boat,false,0038_fc_s06_false_boat_35_n03344393_5110.png
subject-06,1,39,1.50033903121948,airplane,oven,false,0039_fc_s06_false_oven_35_n04111531_22203.png
subject-06,1,40,0.580648899078369,clock,clock,false,0040_fc_s06_false_clock_35_n03196217_10139.png
subject-06,1,41,1.28677701950073,elephant,bear,false,0041_fc_s06_false_bear_35_n02134084_6972.png
subject-06,1,42,0.686904907226562,truck,truck,false,0042_fc_s06_false_truck_35_n03417042_3338.png
subject-06,1,43,0.755511999130249,keyboard,keyboard,true,0043_fc_s06_true_keyboard_35_n03085013_20778.png
subject-06,1,44,0.485934972763062,oven,oven,true,0044_fc_s06_true_oven_35_n04111531_19000.png
subject-06,1,45,0.632342100143433,bicycle,bicycle,false,0045_fc_s06_false_bicycle_35_n03792782_10547.png
subject-06,1,46,0.767899036407471,bottle,bottle,true,0046_fc_s06_true_bottle_35_n04557648_6531.png
subject-06,1,47,0.754603862762451,clock,clock,true,0047_fc_s06_true_clock_35_n04548280_994.png
subject-06,1,48,1.10690402984619,bird,bear,false,0048_fc_s06_false_bear_35_n02132136_17778.png
subject-06,1,49,0.645315885543823,bicycle,bicycle,true,0049_fc_s06_true_bicycle_35_n03792782_49510.png
subject-06,1,50,1.00569796562195,oven,dog,false,0050_fc_s06_false_dog_35_n02095889_7640.png
subject-06,1,51,0.630205154418945,cat,cat,true,0051_fc_s06_true_cat_35_n02124075_2676.png
subject-06,1,52,0.790126085281372,dog,dog,false,0052_fc_s06_false_dog_35_n02101006_11290.png
subject-06,1,53,0.620359182357788,bear,bear,false,0053_fc_s06_false_bear_35_n02134418_972.png
subject-06,1,54,0.609278202056885,bicycle,bicycle,true,0054_fc_s06_true_bicycle_35_n02835271_8975.png
subject-06,1,55,0.661174058914185,chair,chair,true,0055_fc_s06_true_chair_35_n04429376_21362.png
subject-06,1,56,0.591655969619751,bicycle,bicycle,true,0056_fc_s06_true_bicycle_35_n02835271_22739.png
subject-06,1,57,0.518643856048584,keyboard,keyboard,false,0057_fc_s06_false_keyboard_35_n03085013_23731.png
subject-06,1,58,1.21111297607422,bottle,bottle,true,0058_fc_s06_true_bottle_35_n04557648_6060.png
subject-06,1,59,1.06351613998413,keyboard,keyboard,false,0059_fc_s06_false_keyboard_35_n03085013_23916.png
subject-06,1,60,0.663595914840698,bird,bird,true,0060_fc_s06_true_bird_35_n02056570_13692.png
