subj,session,trial,rt,object_response,category,condition,imagename
subject-05,1,1,0.994587898254395,truck,truck,true,0001_fc_s05_true_truck_35_n03417042_6780.png
subject-05,1,2,0.662484169006348,bicycle,bicycle,true,0002_fc_s05_true_bicycle_35_n02835271_1979.png
subject-05,1,3,1.50005102157593,bear,bear,true,0003_fc_s05_true_bear_35_n02132136_21402.png
subject-05,1,4,1.50020098686218,cat,cat,true,0004_fc_s05_true_cat_35_n02124075_8028.png
subject-05,1,5,0.755576133728027,cat,cat,false,0005_fc_s05_false_cat_35_n02123597_9982.png
subject-05,1,6,0.836317777633667,elephant,elephant,false,0006_fc_s05_false_elephant_35_n02504458_6059.png
subject-05,1,7,0.867110013961792,oven,chair,true,0007_fc_s05_true_chair_35_n04429376_12972.png
subject-05,1,8,0.651333093643188,oven,oven,false,0008_fc_s05_false_oven_35_n04111531_8144.png
subject-05,1,9,NaN,na,bicycle,false,0009_fc_s05_false_bicycle_35_n02835271_5618.png
subject-05,1,10,1.31318092346191,dog,dog,false,0010_fc_s05_false_dog_35_n02089867_7974.png
subject-05,1,11,0.629492044448853,cat,cat,true,0011_fc_s05_true_cat_35_n02123045_3551.png
subject-05,1,12,0.966140985488892,airplane,airplane,true,0012_fc_s05_true_airplane_35_n02690373_4845.png
subject-05,1,13,0.676730871200562,oven,oven,true,0013_fc_s05_true_oven_35_n04111531_2803.png
subject-05,1,14,0.850985050201416,bird,bird,false,0014_fc_s05_false_bird_35_n02018795_5106.png
subject-05,1,15,0.911552906036377,truck,truck,true,0015_fc_s05_true_truck_35_n03417042_27486.png
subject-05,1,16,0.827817916870117,truck,truck,true,0016_fc_s05_true_truck_35_n03417042_835.png
subject-05,1,17,0.680016040802002,bottle,bottle,false,0017_fc_s05_false_bottle_35_n04591713_5550.png
subject-05,1,18,0.631890058517456,airplane,airplane,true,0018_fc_s05_true_airplane_35_n02690373_10001.png
subject-05,1,19,0.802484035491943,truck,car,true,0019_fc_s05_true_car_35_n02814533_93698.png
subject-05,1,20,1.0008749961853,chair,chair,true,0020_fc_s05_true_chair_35_n02791124_2319.png
subject-05,1,21,1.18986296653748,elephant,bear,false,0021_fc_s05_false_bear_35_n02133161_12901.png
