subj,session,trial,rt,object_response,category,condition,imagename
subject-05,1,1,0.634911060333252,boat,airplane,c03,0000_con_s05_c03_airplane_10_n02690373_10079.JPEG
subject-05,1,2,0.711764097213745,clock,chair,c01,0001_con_s05_c01_chair_10_n04429376_5220.JPEG
subject-05,1,3,0.764462947845459,oven,car,c03,0002_con_s05_c03_car_10_n02814533_39933.JPEG
subject-05,1,4,0.779169082641602,cat,cat,c01,0003_con_s05_c01_cat_10_n02123159_7950.JPEG
subject-05,1,5,0.739686965942383,boat,oven,c01,0004_con_s05_c01_oven_10_n04111531_11157.JPEG
subject-05,1,6,0.731940031051636,cat,cat,c30,0005_con_s05_c30_cat_10_n02123597_14535.JPEG
subject-05,1,7,0.808588981628418,boat,boat,c30,0006_con_s05_c30_boat_10_n02951358_30629.JPEG
subject-05,1,8,0.674378871917725,keyboard,keyboard,c50,0007_con_s05_c50_keyboard_10_n03085013_23546.JPEG
subject-05,1,9,0.834219932556152,oven,truck,c01,0008_con_s05_c01_truck_10_n03417042_5449.JPEG
subject-05,1,10,0.948980808258057,boat,bicycle,c05,0009_con_s05_c05_bicycle_10_n03792782_6613.JPEG
subject-05,1,11,0.963143825531006,airplane,oven,c01,0010_con_s05_c01_oven_10_n04111531_2381.JPEG
subject-05,1,12,0.645303010940552,clock,bottle,c03,0011_con_s05_c03_bottle_10_n04560804_15958.JPEG
subject-05,1,13,0.659785032272339,cat,bear,c05,0012_con_s05_c05_bear_10_n02134084_18494.JPEG
subject-05,1,14,0.698048114776611,boat,boat,c30,0013_con_s05_c30_boat_10_n03662601_20059.JPEG
subject-05,1,15,0.772377014160156,boat,airplane,c03,0014_con_s05_c03_airplane_10_n02690373_2128.JPEG
subject-05,1,16,0.664712905883789,cat,cat,c50,0015_con_s05_c50_cat_10_n02123159_1214.JPEG
subject-05,1,17,1.24734997749329,chair,bottle,c100,0016_con_s05_c100_bottle_10_n04557648_9352.JPEG
subject-05,1,18,0.977692127227783,truck,truck,c50,0017_con_s05_c50_truck_10_n03796401_7249.JPEG
subject-05,1,19,0.814454078674316,boat,bear,c03,0018_con_s05_c03_bear_10_n02134084_3306.JPEG
subject-05,1,20,0.782809019088745,bottle,bottle,c10,0019_con_s05_c10_bottle_10_n04560804_1557.JPEG
subject-05,1,21,1.11339116096497,keyboard,knife,c05,0020_con_s05_c05_knife_10_n03041632_8051.JPEG
subject-05,1,22,0.72776985168457,cat,knife,c01,0021_con_s05_c01_knife_10_n03041632_1671.JPEG
subject-05,1,23,0.733707189559937,bottle,bottle,c03,0022_con_s05_c03_bottle_10_n03983396_13070.JPEG
subject-05,1,24,1.0455048084259,truck,truck,c30,0023_con_s05_c30_truck_10_n04467665_74008.JPEG
subject-05,1,25,0.729377031326294,boat,boat,c50,0024_con_s05_c50_boat_10_n04273569_1771.JPEG
subject-05,1,26,0.874254941940308,truck,truck,c30,0025_con_s05_c30_truck_10_n04467665_31621.JPEG
subject-05,1,27,0.65026593208313,cat,bear,c05,0026_con_s05_c05_bear_10_n02132136_2807.JPEG
subject-05,1,28,0.664652109146118,boat,knife,c01,0027_con_s05_c01_knife_10_n03041632_11475.JPEG
subject-05,1,29,1.10119986534119,bicycle,chair,c01,0028_con_s05_c01_chair_10_n04429376_18649.JPEG
subject-05,1,30,0.823559045791626,bear,keyboard,c01,0029_con_s05_c01_keyboard_10_n03085013_14764.JPEG
