subj,session,trial,rt,object_response,category,condition,imagename
subject-01,1,1,0.539902925491333,oven,oven,c50,0000_con_s01_c50_oven_10_n04111531_4963.JPEG
subject-01,1,2,0.675720930099487,boat,boat,c05,0001_con_s01_c05_boat_10_n04612504_17854.JPEG
subject-01,1,3,0.863182783126831,cat,bottle,c10,0002_con_s01_c10_bottle_10_n03937543_2494.JPEG
subject-01,1,4,1.37561821937561,airplane,chair,c03,0003_con_s01_c03_chair_10_n04099969_9713.JPEG
subject-01,1,5,0.584101915359497,cat,cat,c50,0004_con_s01_c50_cat_10_n02123597_13272.JPEG
subject-01,1,6,1.03994393348694,clock,knife,c15,0005_con_s01_c15_knife_10_n03041632_4787.JPEG
subject-01,1,7,0.837666034698486,oven,oven,c100,0006_con_s01_c100_oven_10_n04111531_6181.JPEG
subject-01,1,8,0.814903020858765,car,bottle,c05,0007_con_s01_c05_bottle_10_n03983396_11137.JPEG
subject-01,1,9,1.02289795875549,dog,bear,c50,0008_con_s01_c50_bear_10_n02133161_4954.JPEG
subject-01,1,10,1.12763905525208,bear,elephant,c05,0009_con_s01_c05_elephant_10_n02504013_7633.JPEG
subject-01,1,11,0.963340044021606,cat,elephant,c15,0010_con_s01_c15_elephant_10_n02504458_6206.JPEG
subject-01,1,12,0.63937520980835,car,boat,c01,0011_con_s01_c01_boat_10_n02951358_20960.JPEG
subject-01,1,13,0.591943979263306,cat,cat,c50,0012_con_s01_c50_cat_10_n02123394_8592.JPEG
subject-01,1,14,0.674495220184326,car,car,c100,0013_con_s01_c100_car_10_n03100240_1794.JPEG
subject-01,1,15,1.02460598945618,elephant,knife,c03,0014_con_s01_c03_knife_10_n03041632_4260.JPEG
subject-01,1,16,0.72219705581665,clock,clock,c30,0015_con_s01_c30_clock_10_n03196217_3877.JPEG
subject-01,1,17,0.702178001403809,knife,knife,c30,0016_con_s01_c30_knife_10_n03041632_4590.JPEG
subject-01,1,18,0.767395973205566,keyboard,keyboard,c50,0017_con_s01_c50_keyboard_10_n03085013_19161.JPEG
subject-01,1,19,0.749937057495117,keyboard,keyboard,c100,0018_con_s01_c100_keyboard_10_n04505470_375.JPEG
