subj,session,trial,rt,object_response,category,condition,imagename
subject-25,1,1,0.669676780700684,cat,elephant,36,0001_tfr_s25_36_elephant_00_elephant8-chair1.png
subject-25,1,2,0.844827890396118,bicycle,bicycle,36,0002_tfr_s25_36_bicycle_00_bicycle5-car1.png
subject-25,1,3,0.861608982086182,knife,knife,288,0003_tfr_s25_288_knife_00_knife9-elephant1.png
subject-25,1,4,0.984256982803345,car,car,324,0004_tfr_s25_324_car_00_car7-bicycle1.png
subject-25,1,5,0.884512901306152,clock,oven,108,0005_tfr_s25_108_oven_00_oven6-clock2.png
subject-25,1,6,0.851934909820557,keyboard,cat,36,0006_tfr_s25_36_cat_00_cat7-keyboard1.png
subject-25,1,7,1.03118205070496,knife,truck,0,0007_tfr_s25_0_truck_00_truck1-knife2.png
subject-25,1,8,1.33154296875,elephant,bear,216,0008_tfr_s25_216_bear_00_bear3-knife1.png
subject-25,1,9,0.854131937026978,boat,airplane,72,0009_tfr_s25_72_airplane_00_airplane2-knife3.png
subject-25,1,10,1.15979504585266,cat,bear,324,0010_tfr_s25_324_bear_00_bear1-cat3.png
subject-25,1,11,0.822314023971558,boat,keyboard,324,0011_tfr_s25_324_keyboard_00_keyboard2-boat3.png
subject-25,1,12,1.00497603416443,bird,bird,252,0012_tfr_s25_252_bird_00_bird10-chair3.png
subject-25,1,13,0.940954923629761,bird,bird,36,0013_tfr_s25_36_bird_00_bird9-chair2.png
subject-25,1,14,1.21030807495117,boat,truck,144,0014_tfr_s25_144_truck_00_truck9-airplane3.png
subject-25,1,15,0.940366983413696,keyboard,oven,72,0015_tfr_s25_72_oven_00_oven9-keyboard3.png
subject-25,1,16,1.02984309196472,bicycle,bicycle,72,0016_tfr_s25_72_bicycle_00_bicycle7-boat2.png
subject-25,1,17,1.1132869720459,chair,chair,36,0017_tfr_s25_36_chair_00_chair9-elephant1.png
subject-25,1,18,0.973626136779785,bottle,bottle,252,0018_tfr_s25_252_bottle_00_bottle8-bear3.png
subject-25,1,19,0.982020139694214,bicycle,bicycle,252,0019_tfr_s25_252_bicycle_00_bicycle3-elephant2.png
subject-25,1,20,0.958980798721313,boat,boat,36,0020_tfr_s25_36_boat_00_boat5-dog1.png
subject-25,1,21,1.22065401077271,cat,bear,180,0021_tfr_s25_180_bear_00_bear7-dog1.png
subject-25,1,22,1.32936596870422,keyboard,truck,0,0022_tfr_s25_0_truck_00_truck4-truck3.png
subject-25,1,23,1.18241596221924,airplane,clock,288,0023_tfr_s25_288_clock_00_clock4-knife1.png
subject-25,1,24,1.19806408882141,keyboard,elephant,144,0024_tfr_s25_144_elephant_00_elephant10-keyboard1.png
subject-25,1,25,1.02280616760254,car,car,72,0025_tfr_s25_72_car_00_car10-dog3.png
subject-25,1,26,1.01568984985352,bicycle,bicycle,180,0026_tfr_s25_180_bicycle_00_bicycle8-bear3.png
subject-25,1,27,1.00763177871704,keyboard,clock,288,0027_tfr_s25_288_clock_00_clock7-keyboard1.png
subject-25,1,28,1.23819804191589,oven,oven,324,0028_tfr_s25_324_oven_00_oven8-boat1.png
subject-25,1,29,1.14717507362366,knife,knife,252,0029_tfr_s25_252_knife_00_knife8-oven2.png
subject-25,1,30,1.18193101882935,dog,dog,108,0030_tfr_s25_108_dog_00_dog9-oven2.png
subject-25,1,31,1.1531138420105,bird,bird,252,0031_tfr_s25_252_bird_00_bird7-car3.png
subject-25,1,32,1.25343704223633,car,bear,324,0032_tfr_s25_324_bear_00_bear9-car2.png
subject-25,1,33,1.35104298591614,boat,boat,36,0033_tfr_s25_36_boat_00_boat3-bicycle2.png
subject-25,1,34,1.37525701522827,chair,keyboard,180,0034_tfr_s25_180_keyboard_00_keyboard9-chair2.png
subject-25,1,35,1.45120096206665,boat,oven,108,0035_tfr_s25_108_oven_00_oven10-dog2.png
subject-25,1,36,1.23480701446533,airplane,knife,72,0036_tfr_s25_72_knife_00_knife4-dog2.png
subject-25,1,37,1.40263104438782,dog,dog,288,0037_tfr_s25_288_dog_00_dog6-bicycle1.png
subject-25,1,38,NaN,na,dog,324,0038_tfr_s25_324_dog_00_dog3-truck1.png
subject-25,1,39,1.14933300018311,bird,bird,36,0039_tfr_s25_36_bird_00_bird6-bottle1.png
subject-25,1,40,0.995843172073364,chair,chair,180,0040_tfr_s25_180_chair_00_chair10-bird3.png
subject-25,1,41,0.918671131134033,boat,boat,144,0041_tfr_s25_144_boat_00_boat8-oven3.png
subject-25,1,42,1.03529286384583,keyboard,car,324,0042_tfr_s25_324_car_00_car1-oven1.png
subject-25,1,43,1.20266914367676,cat,knife,72,0043_tfr_s25_72_knife_00_knife6-elephant3.png
subject-25,1,44,1.24196004867554,bird,truck,216,0044_tfr_s25_216_truck_00_truck10-cat1.png
subject-25,1,45,1.18218803405762,elephant,elephant,324,0045_tfr_s25_324_elephant_00_elephant9-keyboard1.png
subject-25,1,46,0.920495986938477,clock,clock,72,0046_tfr_s25_72_clock_00_clock10-bottle1.png
subject-25,1,47,1.27224612236023,bear,bear,252,0047_tfr_s25_252_bear_00_bear4-cat3.png
subject-25,1,48,0.921591997146606,knife,knife,216,0048_tfr_s25_216_knife_00_knife3-cat2.png
subject-25,1,49,0.851243019104004,bottle,bottle,216,0049_tfr_s25_216_bottle_00_bottle7-airplane2.png
subject-25,1,50,0.944278001785278,car,boat,144,0050_tfr_s25_144_boat_00_boat10-truck2.png
subject-25,1,51,1.0910210609436,bear,dog,108,0051_tfr_s25_108_dog_00_dog5-bear1.png
subject-25,1,52,0.91203498840332,oven,clock,144,0052_tfr_s25_144_clock_00_clock1-car1.png
subject-25,1,53,0.90439510345459,cat,keyboard,180,0053_tfr_s25_180_keyboard_00_keyboard3-chair1.png
subject-25,1,54,0.936568975448608,airplane,airplane,288,0054_tfr_s25_288_airplane_00_airplane10-bottle1.png
subject-25,1,55,0.804909944534302,cat,cat,288,0055_tfr_s25_288_cat_00_cat6-keyboard2.png
subject-25,1,56,1.10539603233337,elephant,elephant,288,0056_tfr_s25_288_elephant_00_elephant3-car2.png
subject-25,1,57,1.25834107398987,knife,boat,180,0057_tfr_s25_180_boat_00_boat2-clock1.png
subject-25,1,58,1.25676703453064,truck,truck,180,0058_tfr_s25_180_truck_00_truck3-bicycle2.png
subject-25,1,59,1.08128499984741,car,car,0,0059_tfr_s25_0_car_00_car9-bird2.png
