subj,session,trial,rt,object_response,category,condition,imagename
subject-09,1,1,1.50037002563477,oven,cat,72,0001_tfr_s09_72_cat_00_cat3-bicycle3.png
subject-09,1,2,0.956882953643799,bird,bird,252,0002_tfr_s09_252_bird_00_bird7-car3.png
subject-09,1,3,1.15036606788635,bottle,knife,324,0003_tfr_s09_324_knife_00_knife5-bottle2.png
subject-09,1,4,0.736234903335571,clock,boat,144,0004_tfr_s09_144_boat_00_boat5-clock1.png
subject-09,1,5,0.854233980178833,bird,bird,36,0005_tfr_s09_36_bird_00_bird3-bird2.png
subject-09,1,6,1.43194508552551,bird,airplane,252,0006_tfr_s09_252_airplane_00_airplane5-bicycle1.png
subject-09,1,7,1.1097731590271,knife,boat,180,0007_tfr_s09_180_boat_00_boat2-clock1.png
subject-09,1,8,0.782125949859619,bicycle,bicycle,144,0008_tfr_s09_144_bicycle_00_bicycle5-cat2.png
subject-09,1,9,1.0296368598938,elephant,elephant,288,0009_tfr_s09_288_elephant_00_elephant9-dog1.png
subject-09,1,10,0.723832130432129,bottle,bottle,108,0010_tfr_s09_108_bottle_00_bottle2-dog3.png
subject-09,1,11,1.4100329875946,bear,bear,252,0011_tfr_s09_252_bear_00_bear6-elephant2.png
subject-09,1,12,1.50002288818359,dog,car,324,0012_tfr_s09_324_car_00_car7-truck3.png
subject-09,1,13,0.976161956787109,bicycle,bicycle,108,0013_tfr_s09_108_bicycle_00_bicycle1-bicycle3.png
subject-09,1,14,0.954383850097656,bicycle,bicycle,0,0014_tfr_s09_0_bicycle_00_bicycle9-airplane2.png
subject-09,1,15,1.17279005050659,elephant,bear,288,0015_tfr_s09_288_bear_00_bear3-boat3.png
subject-09,1,16,0.988849878311157,clock,clock,288,0016_tfr_s09_288_clock_00_clock4-knife1.png
subject-09,1,17,0.952563047409058,keyboard,oven,288,0017_tfr_s09_288_oven_00_oven1-keyboard1.png
subject-09,1,18,0.924825191497803,dog,car,216,0018_tfr_s09_216_car_00_car6-cat3.png
subject-09,1,19,0.895246028900146,chair,chair,216,0019_tfr_s09_216_chair_00_chair7-car1.png
subject-09,1,20,0.775783061981201,bicycle,bicycle,252,0020_tfr_s09_252_bicycle_00_bicycle4-clock3.png
subject-09,1,21,1.10858798027039,dog,dog,252,0021_tfr_s09_252_dog_00_dog7-dog3.png
subject-09,1,22,1.00307011604309,bottle,oven,288,0022_tfr_s09_288_oven_00_oven5-oven1.png
subject-09,1,23,0.805073022842407,boat,clock,252,0023_tfr_s09_252_clock_00_clock7-airplane3.png
subject-09,1,24,0.945024013519287,truck,truck,0,0024_tfr_s09_0_truck_00_truck8-dog1.png
subject-09,1,25,0.993212938308716,boat,airplane,108,0025_tfr_s09_108_airplane_00_airplane8-bicycle1.png
subject-09,1,26,0.881838798522949,bottle,bottle,0,0026_tfr_s09_0_bottle_00_bottle6-keyboard1.png
subject-09,1,27,1.28416204452515,chair,chair,144,0027_tfr_s09_144_chair_00_chair1-bird3.png
subject-09,1,28,1.07881498336792,oven,oven,288,0028_tfr_s09_288_oven_00_oven3-truck2.png
subject-09,1,29,0.935590982437134,car,bear,288,0029_tfr_s09_288_bear_00_bear8-truck3.png
subject-09,1,30,0.745997905731201,cat,boat,72,0030_tfr_s09_72_boat_00_boat7-bird3.png
subject-09,1,31,0.980252981185913,bottle,keyboard,72,0031_tfr_s09_72_keyboard_00_keyboard9-airplane3.png
subject-09,1,32,1.22081995010376,airplane,bird,288,0032_tfr_s09_288_bird_00_bird6-cat1.png
subject-09,1,33,0.761364936828613,airplane,airplane,36,0033_tfr_s09_36_airplane_00_airplane6-knife3.png
subject-09,1,34,0.933367967605591,chair,chair,144,0034_tfr_s09_144_chair_00_chair2-elephant1.png
subject-09,1,35,0.920207977294922,bottle,bottle,216,0035_tfr_s09_216_bottle_00_bottle5-truck1.png
subject-09,1,36,1.08362889289856,truck,truck,108,0036_tfr_s09_108_truck_00_truck3-car3.png
subject-09,1,37,1.32403588294983,chair,oven,144,0037_tfr_s09_144_oven_00_oven6-bear3.png
subject-09,1,38,0.785992860794067,bottle,bottle,36,0038_tfr_s09_36_bottle_00_bottle3-truck3.png
subject-09,1,39,0.796487092971802,airplane,airplane,108,0039_tfr_s09_108_airplane_00_airplane7-bottle1.png
subject-09,1,40,0.861121892929077,chair,chair,72,0040_tfr_s09_72_chair_00_chair9-clock2.png
subject-09,1,41,0.749434947967529,bicycle,bicycle,324,0041_tfr_s09_324_bicycle_00_bicycle10-oven1.png
subject-09,1,42,0.740914106369019,bottle,cat,36,0042_tfr_s09_36_cat_00_cat5-bottle3.png
subject-09,1,43,1.17307114601135,oven,keyboard,324,0043_tfr_s09_324_keyboard_00_keyboard8-airplane2.png
subject-09,1,44,0.745993852615356,bottle,bottle,72,0044_tfr_s09_72_bottle_00_bottle8-oven2.png
subject-09,1,45,0.855587005615234,elephant,elephant,0,0045_tfr_s09_0_elephant_00_elephant5-oven3.png
subject-09,1,46,1.50031709671021,boat,car,324,0046_tfr_s09_324_car_00_car4-bird1.png
subject-09,1,47,1.18173289299011,bird,bird,72,0047_tfr_s09_72_bird_00_bird1-truck3.png
subject-09,1,48,1.27600502967834,airplane,knife,144,0048_tfr_s09_144_knife_00_knife10-car2.png
subject-09,1,49,0.840547800064087,car,car,0,0049_tfr_s09_0_car_00_car9-bird2.png
subject-09,1,50,1.07259392738342,car,truck,180,0050_tfr_s09_180_truck_00_truck10-knife1.png
subject-09,1,51,0.883049011230469,elephant,elephant,216,0051_tfr_s09_216_elephant_00_elephant6-bottle2.png
subject-09,1,52,0.985468149185181,dog,dog,288,0052_tfr_s09_288_dog_00_dog10-bird3.png
subject-09,1,53,1.36606812477112,bird,oven,0,0053_tfr_s09_0_oven_00_oven4-dog2.png
subject-09,1,54,1.04430198669434,bear,bear,144,0054_tfr_s09_144_bear_00_bear1-truck3.png
subject-09,1,55,0.932657957077026,knife,boat,216,0055_tfr_s09_216_boat_00_boat4-clock3.png
subject-09,1,56,0.773370027542114,bird,bird,180,0056_tfr_s09_180_bird_00_bird10-airplane3.png
subject-09,1,57,0.929868936538696,boat,boat,216,0057_tfr_s09_216_boat_00_boat9-truck3.png
subject-09,1,58,0.715854167938232,elephant,elephant,324,0058_tfr_s09_324_elephant_00_elephant7-boat1.png
subject-09,1,59,1.29625391960144,keyboard,boat,180,0059_tfr_s09_180_boat_00_boat10-keyboard3.png
subject-09,1,60,0.836463928222656,car,car,72,0060_tfr_s09_72_car_00_car10-cat2.png
subject-09,1,61,0.814613103866577,bottle,dog,72,0061_tfr_s09_72_dog_00_dog5-truck2.png
subject-09,1,62,0.88486385345459,car,car,216,0062_tfr_s09_216_car_00_car8-car2.png
subject-09,1,63,0.989212989807129,clock,clock,108,0063_tfr_s09_108_clock_00_clock6-bird1.png
subject-09,1,64,0.975268125534058,elephant,dog,288,0064_tfr_s09_288_dog_00_dog2-knife2.png
subject-09,1,65,1.03970718383789,bottle,bottle,252,0065_tfr_s09_252_bottle_00_bottle9-knife1.png
subject-09,1,66,0.942392110824585,boat,keyboard,36,0066_tfr_s09_36_keyboard_00_keyboard6-elephant3.png
subject-09,1,67,1.12892699241638,dog,boat,108,0067_tfr_s09_108_boat_00_boat6-bear1.png
subject-09,1,68,0.814777851104736,keyboard,oven,36,0068_tfr_s09_36_oven_00_oven8-keyboard2.png
subject-09,1,69,0.917267084121704,cat,cat,108,0069_tfr_s09_108_cat_00_cat7-bird2.png
subject-09,1,70,0.705954074859619,chair,chair,108,0070_tfr_s09_108_chair_00_chair3-boat2.png
subject-09,1,71,1.12238001823425,airplane,airplane,216,0071_tfr_s09_216_airplane_00_airplane9-elephant1.png
subject-09,1,72,0.927395105361938,clock,clock,144,0072_tfr_s09_144_clock_00_clock10-dog1.png
subject-09,1,73,1.00473785400391,dog,keyboard,144,0073_tfr_s09_144_keyboard_00_keyboard7-dog2.png
subject-09,1,74,1.25305795669556,oven,knife,288,0074_tfr_s09_288_knife_00_knife2-boat1.png
subject-09,1,75,0.871435880661011,airplane,airplane,324,0075_tfr_s09_324_airplane_00_airplane10-cat3.png
subject-09,1,76,1.04206395149231,bicycle,bicycle,72,0076_tfr_s09_72_bicycle_00_bicycle6-oven1.png
subject-09,1,77,0.830559968948364,bicycle,bicycle,108,0077_tfr_s09_108_bicycle_00_bicycle2-knife2.png
subject-09,1,78,0.824969053268433,bird,bird,252,0078_tfr_s09_252_bird_00_bird9-bottle3.png
subject-09,1,79,0.781591892242432,elephant,elephant,216,0079_tfr_s09_216_elephant_00_elephant3-chair3.png
subject-09,1,80,0.684041023254395,car,truck,324,0080_tfr_s09_324_truck_00_truck6-bicycle3.png
subject-09,1,81,0.81616997718811,boat,boat,216,0081_tfr_s09_216_boat_00_boat1-elephant2.png
subject-09,1,82,0.910567998886108,cat,keyboard,324,0082_tfr_s09_324_keyboard_00_keyboard3-oven3.png
subject-09,1,83,0.844990015029907,airplane,airplane,288,0083_tfr_s09_288_airplane_00_airplane2-elephant3.png
subject-09,1,84,1.11703705787659,dog,dog,324,0084_tfr_s09_324_dog_00_dog3-truck1.png
subject-09,1,85,0.809557914733887,keyboard,oven,72,0085_tfr_s09_72_oven_00_oven10-boat1.png
subject-09,1,86,1.4438738822937,elephant,elephant,288,0086_tfr_s09_288_elephant_00_elephant10-airplane2.png
subject-09,1,87,0.876085996627808,airplane,airplane,0,0087_tfr_s09_0_airplane_00_airplane4-elephant1.png
subject-09,1,88,0.916393995285034,elephant,elephant,36,0088_tfr_s09_36_elephant_00_elephant4-bicycle2.png
subject-09,1,89,0.989135980606079,elephant,elephant,180,0089_tfr_s09_180_elephant_00_elephant2-truck2.png
subject-09,1,90,0.883663177490234,bear,bear,36,0090_tfr_s09_36_bear_00_bear2-knife1.png
subject-09,1,91,1.22410488128662,clock,clock,72,0091_tfr_s09_72_clock_00_clock5-knife3.png
subject-09,1,92,0.742727041244507,dog,dog,324,0092_tfr_s09_324_dog_00_dog8-cat2.png
subject-09,1,93,1.09121203422546,dog,dog,0,0093_tfr_s09_0_dog_00_dog4-truck2.png
subject-09,1,94,0.968981981277466,bottle,bottle,180,0094_tfr_s09_180_bottle_00_bottle1-airplane1.png
subject-09,1,95,0.838840961456299,clock,car,252,0095_tfr_s09_252_car_00_car1-bicycle3.png
subject-09,1,96,0.857831001281738,bottle,bottle,180,0096_tfr_s09_180_bottle_00_bottle4-chair3.png
subject-09,1,97,0.814000129699707,knife,knife,36,0097_tfr_s09_36_knife_00_knife9-truck1.png
subject-09,1,98,1.14047503471375,knife,keyboard,252,0098_tfr_s09_252_keyboard_00_keyboard1-knife2.png
subject-09,1,99,1.00293517112732,keyboard,clock,108,0099_tfr_s09_108_clock_00_clock3-keyboard2.png
subject-09,1,100,1.04539895057678,chair,chair,288,0100_tfr_s09_288_chair_00_chair5-bird1.png
subject-09,1,101,0.815027952194214,clock,clock,216,0101_tfr_s09_216_clock_00_clock8-knife3.png
