subj,session,trial,rt,object_response,category,condition,imagename
subject-06,1,1,0.801274061203003,dog,dog,0,0001_lp_s06_0_dog_10_n02110627_31454.png
subject-06,1,2,1.10986685752869,cat,knife,3,0002_lp_s06_3_knife_10_n03041632_86554.png
subject-06,1,3,0.932234048843384,chair,oven,10,0003_lp_s06_10_oven_10_n04111531_1562.png
subject-06,1,4,1.42433214187622,dog,cat,40,0004_lp_s06_40_cat_10_n02123159_351.png
subject-06,1,5,0.578762054443359,oven,oven,5,0005_lp_s06_5_oven_10_n04111531_5991.png
subject-06,1,6,0.671296119689941,airplane,boat,15,0006_lp_s06_15_boat_10_n03662601_17403.png
subject-06,1,7,0.877571821212769,airplane,car,15,0007_lp_s06_15_car_10_n04285008_10825.png
subject-06,1,8,0.810058832168579,bird,bird,1,0008_lp_s06_1_bird_10_n01829413_6962.png
subject-06,1,9,0.46441912651062,boat,boat,0,0009_lp_s06_0_boat_10_n03344393_806.png
subject-06,1,10,0.61099910736084,chair,chair,0,0010_lp_s06_0_chair_10_n03376595_12326.png
subject-06,1,11,0.571214914321899,airplane,airplane,1,0011_lp_s06_1_airplane_10_n02690373_4429.png
subject-06,1,12,1.22383594512939,chair,bird,15,0012_lp_s06_15_bird_10_n01560419_3399.png
subject-06,1,13,0.70189094543457,bear,elephant,7,0013_lp_s06_7_elephant_10_n02504013_5021.png
subject-06,1,14,0.8941969871521,boat,boat,40,0014_lp_s06_40_boat_10_n03344393_6337.png
subject-06,1,15,0.586709976196289,chair,chair,0,0015_lp_s06_0_chair_10_n02791124_3871.png
subject-06,1,16,1.20072889328003,oven,bottle,3,0016_lp_s06_3_bottle_10_n04560804_15664.png
subject-06,1,17,0.739269971847534,cat,bird,40,0017_lp_s06_40_bird_10_n01558993_18630.png
subject-06,1,18,0.785501956939697,bird,bird,10,0018_lp_s06_10_bird_10_n02009229_2620.png
subject-06,1,19,0.661936044692993,cat,elephant,7,0019_lp_s06_7_elephant_10_n02504013_2432.png
subject-06,1,20,0.822345018386841,bear,dog,5,0020_lp_s06_5_dog_10_n02094114_7047.png
subject-06,1,21,0.746715068817139,keyboard,keyboard,1,0021_lp_s06_1_keyboard_10_n03085013_22714.png
subject-06,1,22,0.931195974349976,bear,bird,10,0022_lp_s06_10_bird_10_n01614925_4785.png
subject-06,1,23,0.745652914047241,bear,bear,1,0023_lp_s06_1_bear_10_n02134084_4716.png
subject-06,1,24,0.745972156524658,airplane,airplane,0,0024_lp_s06_0_airplane_10_n02690373_6836.png
subject-06,1,25,1.37616801261902,dog,bicycle,5,0025_lp_s06_5_bicycle_10_n03792782_7650.png
subject-06,1,26,0.606655836105347,airplane,airplane,5,0026_lp_s06_5_airplane_10_n02690373_17011.png
subject-06,1,27,0.966938972473145,dog,dog,10,0027_lp_s06_10_dog_10_n02110806_3175.png
subject-06,1,28,0.804872035980225,cat,bicycle,15,0028_lp_s06_15_bicycle_10_n02835271_8105.png
subject-06,1,29,0.64359188079834,bird,bird,5,0029_lp_s06_5_bird_10_n02033041_3344.png
subject-06,1,30,0.659734964370728,dog,dog,1,0030_lp_s06_1_dog_10_n02097298_5881.png
subject-06,1,31,0.720300912857056,bear,bear,5,0031_lp_s06_5_bear_10_n02133161_11637.png
subject-06,1,32,1.09886908531189,airplane,boat,5,0032_lp_s06_5_boat_10_n03344393_4380.png
subject-06,1,33,1.03749895095825,bird,dog,40,0033_lp_s06_40_dog_10_n02091032_1493.png
subject-06,1,34,0.744020938873291,bottle,bottle,7,0034_lp_s06_7_bottle_10_n03983396_1311.png
subject-06,1,35,0.798424005508423,keyboard,keyboard,10,0035_lp_s06_10_keyboard_10_n03085013_7520.png
subject-06,1,36,0.898636102676392,bottle,bottle,15,0036_lp_s06_15_bottle_10_n03983396_1758.png
subject-06,1,37,0.837145090103149,bird,oven,5,0037_lp_s06_5_oven_10_n04111531_2447.png
subject-06,1,38,0.889450073242188,bottle,bottle,15,0038_lp_s06_15_bottle_10_n04560804_315.png
subject-06,1,39,1.19104409217834,bird,bird,15,0039_lp_s06_15_bird_10_n01614925_20610.png
subject-06,1,40,0.707541942596436,dog,dog,3,0040_lp_s06_3_dog_10_n02099601_3916.png
subject-06,1,41,0.975084066390991,bicycle,bicycle,1,0041_lp_s06_1_bicycle_10_n03792782_5901.png
subject-06,1,42,0.783678770065308,bear,bear,3,0042_lp_s06_3_bear_10_n02134084_7334.png
subject-06,1,43,0.706483125686646,bottle,bear,40,0043_lp_s06_40_bear_10_n02134418_258.png
subject-06,1,44,0.660744905471802,cat,bear,7,0044_lp_s06_7_bear_10_n02133161_7157.png
subject-06,1,45,0.49913501739502,bear,bear,1,0045_lp_s06_1_bear_10_n02134084_21074.png
subject-06,1,46,0.737771987915039,truck,truck,0,0046_lp_s06_0_truck_10_n04467665_59160.png
subject-06,1,47,1.16035509109497,bird,bottle,40,0047_lp_s06_40_bottle_10_n02823428_6108.png
subject-06,1,48,0.57466197013855,cat,bicycle,40,0048_lp_s06_40_bicycle_10_n03792782_17110.png
subject-06,1,49,0.967260122299194,dog,bicycle,40,0049_lp_s06_40_bicycle_10_n03792782_6194.png
subject-06,1,50,0.705400943756104,bear,bear,5,0050_lp_s06_5_bear_10_n02132136_2248.png
subject-06,1,51,1.11196613311768,bottle,keyboard,40,0051_lp_s06_40_keyboard_10_n03085013_29576.png
subject-06,1,52,1.12827682495117,bear,oven,10,0052_lp_s06_10_oven_10_n04111531_1992.png
subject-06,1,53,0.728379011154175,cat,bicycle,15,0053_lp_s06_15_bicycle_10_n03792782_10490.png
subject-06,1,54,1.08082985877991,keyboard,keyboard,10,0054_lp_s06_10_keyboard_10_n03085013_20195.png
subject-06,1,55,0.865454912185669,airplane,airplane,15,0055_lp_s06_15_airplane_10_n02690373_2607.png
