subj,session,trial,rt,object_response,category,condition,imagename
subject-04,1,1,0.733956098556519,boat,boat,0,0001_org_s04_0_boat_00_boat9.png
subject-04,1,2,0.867445230484009,oven,oven,0,0002_org_s04_0_oven_00_oven3.png
subject-04,1,3,0.741469144821167,chair,chair,0,0003_org_s04_0_chair_00_chair2.png
subject-04,1,4,0.709993124008179,clock,clock,0,0004_org_s04_0_clock_00_clock6.png
subject-04,1,5,0.859793901443481,dog,dog,0,0005_org_s04_0_dog_00_dog9.png
subject-04,1,6,0.626121997833252,chair,chair,0,0006_org_s04_0_chair_00_chair7.png
subject-04,1,7,0.710971832275391,dog,dog,0,0007_org_s04_0_dog_00_dog3.png
subject-04,1,8,0.76087498664856,truck,truck,0,0008_org_s04_0_truck_00_truck8.png
subject-04,1,9,0.597084999084473,oven,oven,0,0009_org_s04_0_oven_00_oven2.png
subject-04,1,10,0.657273054122925,bottle,bottle,0,0010_org_s04_0_bottle_00_bottle3.png
subject-04,1,11,0.782888174057007,bird,bird,0,0011_org_s04_0_bird_00_bird10.png
subject-04,1,12,0.681257009506226,clock,clock,0,0012_org_s04_0_clock_00_clock3.png
subject-04,1,13,0.993083000183105,bear,bear,0,0013_org_s04_0_bear_00_bear4.png
subject-04,1,14,0.67495584487915,keyboard,keyboard,0,0014_org_s04_0_keyboard_00_keyboard8.png
subject-04,1,15,0.827362060546875,airplane,airplane,0,0015_org_s04_0_airplane_00_airplane2.png
subject-04,1,16,0.693285942077637,bottle,bottle,0,0016_org_s04_0_bottle_00_bottle9.png
subject-04,1,17,0.753087997436523,chair,chair,0,0017_org_s04_0_chair_00_chair5.png
subject-04,1,18,0.680783987045288,keyboard,keyboard,0,0018_org_s04_0_keyboard_00_keyboard4.png
subject-04,1,19,0.73899507522583,boat,boat,0,0019_org_s04_0_boat_00_boat7.png
subject-04,1,20,0.607448101043701,keyboard,keyboard,0,0020_org_s04_0_keyboard_00_keyboard10.png
subject-04,1,21,0.812186002731323,airplane,airplane,0,0021_org_s04_0_airplane_00_airplane5.png
subject-04,1,22,0.518227815628052,cat,cat,0,0022_org_s04_0_cat_00_cat8.png
subject-04,1,23,0.846055030822754,truck,truck,0,0023_org_s04_0_truck_00_truck10.png
subject-04,1,24,0.844338893890381,bottle,bottle,0,0024_org_s04_0_bottle_00_bottle5.png
subject-04,1,25,0.772248029708862,elephant,elephant,0,0025_org_s04_0_elephant_00_elephant5.png
subject-04,1,26,0.65409517288208,boat,boat,0,0026_org_s04_0_boat_00_boat1.png
subject-04,1,27,0.750277996063232,bottle,bottle,0,0027_org_s04_0_bottle_00_bottle1.png
subject-04,1,28,0.870794057846069,bear,bear,0,0028_org_s04_0_bear_00_bear9.png
subject-04,1,29,0.838321924209595,bicycle,bicycle,0,0029_org_s04_0_bicycle_00_bicycle10.png
subject-04,1,30,0.974923133850098,truck,truck,0,0030_org_s04_0_truck_00_truck3.png
subject-04,1,31,1.09514498710632,bird,bird,0,0031_org_s04_0_bird_00_bird9.png
subject-04,1,32,0.909718990325928,knife,knife,0,0032_org_s04_0_knife_00_knife8.png
subject-04,1,33,1.13631892204285,keyboard,keyboard,0,0033_org_s04_0_keyboard_00_keyboard6.png
subject-04,1,34,1.0509889125824,cat,cat,0,0034_org_s04_0_cat_00_cat7.png
subject-04,1,35,0.879141807556152,elephant,elephant,0,0035_org_s04_0_elephant_00_elephant7.png
subject-04,1,36,0.985895156860352,clock,clock,0,0036_org_s04_0_clock_00_clock10.png
subject-04,1,37,0.654422998428345,oven,oven,0,0037_org_s04_0_oven_00_oven7.png
subject-04,1,38,0.828361034393311,bicycle,bicycle,0,0038_org_s04_0_bicycle_00_bicycle6.png
subject-04,1,39,0.931731939315796,knife,knife,0,0039_org_s04_0_knife_00_knife10.png
subject-04,1,40,0.789523124694824,chair,chair,0,0040_org_s04_0_chair_00_chair4.png
subject-04,1,41,0.826101064682007,elephant,elephant,0,0041_org_s04_0_elephant_00_elephant8.png
subject-04,1,42,0.808250904083252,bird,bird,0,0042_org_s04_0_bird_00_bird7.png
subject-04,1,43,0.706413984298706,chair,chair,0,0043_org_s04_0_chair_00_chair6.png
subject-04,1,44,0.848519086837769,knife,knife,0,0044_org_s04_0_knife_00_knife5.png
subject-04,1,45,0.884676933288574,dog,dog,0,0045_org_s04_0_dog_00_dog7.png
subject-04,1,46,0.983587980270386,cat,cat,0,0046_org_s04_0_cat_00_cat6.png
subject-04,1,47,0.803267002105713,car,car,0,0047_org_s04_0_car_00_car9.png
subject-04,1,48,0.763633012771606,boat,boat,0,0048_org_s04_0_boat_00_boat6.png
subject-04,1,49,0.852130889892578,bear,bear,0,0049_org_s04_0_bear_00_bear7.png
subject-04,1,50,1.11254405975342,bear,bear,0,0050_org_s04_0_bear_00_bear1.png
subject-04,1,51,0.933204889297485,knife,knife,0,0051_org_s04_0_knife_00_knife6.png
subject-04,1,52,0.999672889709473,elephant,elephant,0,0052_org_s04_0_elephant_00_elephant2.png
subject-04,1,53,0.636389017105103,car,car,0,0053_org_s04_0_car_00_car5.png
subject-04,1,54,1.01785087585449,knife,knife,0,0054_org_s04_0_knife_00_knife1.png
subject-04,1,55,0.876415967941284,airplane,airplane,0,0055_org_s04_0_airplane_00_airplane4.png
